"Method","alpha","n","p","seed","s","mul","est_error","est_error_FP","TPR","FPR"
"two-step",0.2,2500,1000,62,10,0.6,0.138919899735448,0.0428483270066577,1,0.0101010101010101
"two-step+refitted",0.2,2500,1000,62,10,0.6,0.107348668724284,0.251189485868333,1,0.0101010101010101
"two-step oracle",0.2,2500,1000,62,10,0.6,0.107067121403274,0,NA,NA
"two-step",0.2,2500,1000,62,10,0.8,0.0952864029735715,0.0280629112638297,1,0.0101010101010101
"two-step+refitted",0.2,2500,1000,62,10,0.8,0.0733242555826431,0.171565562543672,1,0.0101010101010101
"two-step oracle",0.2,2500,1000,62,10,0.8,0.0731297594708928,0,NA,NA
"two-step",0.2,2500,1000,62,10,1,0.0721221651470475,0.0215498320506025,1,0.0101010101010101
"two-step+refitted",0.2,2500,1000,62,10,1,0.0555671518442401,0.130015269338907,1,0.0101010101010101
"two-step oracle",0.2,2500,1000,62,10,1,0.0554186625783592,0,NA,NA
"two-step",0.2,2500,1000,63,10,0.2,0.798097113214749,0.0166321288871319,0.3,0.00101010101010101
"two-step+refitted",0.2,2500,1000,63,10,0.2,0.778195417464982,0.445690301483531,0.3,0.00101010101010101
"two-step oracle",0.2,2500,1000,63,10,0.2,0.905018492292634,0,NA,NA
"two-step",0.2,2500,1000,63,10,0.4,0.431234900447828,0.032120068262847,1,0.00707070707070707
"two-step+refitted",0.2,2500,1000,63,10,0.4,0.399287820230086,0.402469507257804,1,0.00707070707070707
"two-step oracle",0.2,2500,1000,63,10,0.4,0.366367817776214,0,NA,NA
"two-step",0.2,2500,1000,63,10,0.6,0.233801316915161,0.0336952110985011,1,0.0141414141414141
"two-step+refitted",0.2,2500,1000,63,10,0.6,0.217516211756071,0.302965296268183,1,0.0141414141414141
"two-step oracle",0.2,2500,1000,63,10,0.6,0.201334372656344,0,NA,NA
"two-step",0.2,2500,1000,63,10,0.8,0.160257634654587,0.019449262052176,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,63,10,0.8,0.149645608731933,0.190896424555527,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,63,10,0.8,0.137516859075023,0,NA,NA
"two-step",0.2,2500,1000,63,10,1,0.121557239774076,0.0138491843905268,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,63,10,1,0.113402897747982,0.144663824550879,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,63,10,1,0.104212026226446,0,NA,NA
"two-step",0.2,2500,1000,64,10,0.2,0.74876205976722,0.340111253483911,0.6,0.00505050505050505
"two-step+refitted",0.2,2500,1000,64,10,0.2,0.953705539636915,1.47119219902068,0.6,0.00505050505050505
"two-step oracle",0.2,2500,1000,64,10,0.2,1.25534690391375,0,NA,NA
"two-step",0.2,2500,1000,64,10,0.4,0.613043512676717,0.158761469577402,0.9,0.00505050505050505
"two-step+refitted",0.2,2500,1000,64,10,0.4,0.571572877584404,0.612246307680712,0.9,0.00505050505050505
"two-step oracle",0.2,2500,1000,64,10,0.4,0.50818708087822,0,NA,NA
"two-step",0.2,2500,1000,64,10,0.6,0.341726166912095,0.106657823587224,1,0.00909090909090909
"two-step+refitted",0.2,2500,1000,64,10,0.6,0.296582095571932,0.407164849214125,1,0.00909090909090909
"two-step oracle",0.2,2500,1000,64,10,0.6,0.279269963562067,0,NA,NA
"two-step",0.2,2500,1000,64,10,0.8,0.232766752083883,0.0687529557280903,1,0.00707070707070707
"two-step+refitted",0.2,2500,1000,64,10,0.8,0.20280421194111,0.251779445446314,1,0.00707070707070707
"two-step oracle",0.2,2500,1000,64,10,0.8,0.190748989933292,0,NA,NA
"two-step",0.2,2500,1000,64,10,1,0.177114855127588,0.0495406805403721,1,0.00707070707070707
"two-step+refitted",0.2,2500,1000,64,10,1,0.153681729611326,0.190800039846901,1,0.00707070707070707
"two-step oracle",0.2,2500,1000,64,10,1,0.144552012569978,0,NA,NA
"two-step",0.2,2500,1000,65,10,0.2,0.589696252424561,0.529954400983391,0.6,0.0282828282828283
"two-step+refitted",0.2,2500,1000,65,10,0.2,0.697641263510812,1.95534744687373,0.6,0.0282828282828283
"two-step oracle",0.2,2500,1000,65,10,0.2,0.703957788132377,0,NA,NA
"two-step",0.2,2500,1000,65,10,0.4,0.313107668236514,0.234655943757089,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,65,10,0.4,0.276534987357459,0.81398769871222,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,65,10,0.4,0.284974816361251,0,NA,NA
"two-step",0.2,2500,1000,65,10,0.6,0.17195517579495,0.129605683409959,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,65,10,0.6,0.151971903193366,0.447322564303498,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,65,10,0.6,0.156605528900452,0,NA,NA
"two-step",0.2,2500,1000,65,10,0.8,0.118255770246407,0.0832512201067819,1,0.0313131313131313
"two-step+refitted",0.2,2500,1000,65,10,0.8,0.104211512351478,0.304076743418437,1,0.0313131313131313
"two-step oracle",0.2,2500,1000,65,10,0.8,0.106965840775398,0,NA,NA
"two-step",0.2,2500,1000,65,10,1,0.0899214069050059,0.061249742118348,1,0.0272727272727273
"two-step+refitted",0.2,2500,1000,65,10,1,0.0771217457120151,0.217705575885975,1,0.0272727272727273
"two-step oracle",0.2,2500,1000,65,10,1,0.0810600756823477,0,NA,NA
"two-step",0.2,2500,1000,66,10,0.2,0.720114637190289,0.113683906248535,0.4,0.00303030303030303
"two-step+refitted",0.2,2500,1000,66,10,0.2,0.632241895564794,0.68817538333262,0.4,0.00303030303030303
"two-step oracle",0.2,2500,1000,66,10,0.2,0.57716853127629,0,NA,NA
"two-step",0.2,2500,1000,66,10,0.4,0.244532517541053,0.0548695752841624,1,0.00303030303030303
"two-step+refitted",0.2,2500,1000,66,10,0.4,0.23520572488414,0.275773825795598,1,0.00303030303030303
"two-step oracle",0.2,2500,1000,66,10,0.4,0.23364823712842,0,NA,NA
"two-step",0.2,2500,1000,66,10,0.6,0.133209179339727,0.0332049721308583,1,0.00606060606060606
"two-step+refitted",0.2,2500,1000,66,10,0.6,0.129209192019157,0.184255279516917,1,0.00606060606060606
"two-step oracle",0.2,2500,1000,66,10,0.6,0.128399436200605,0,NA,NA
"two-step",0.2,2500,1000,66,10,0.8,0.0918798035871037,0.0202027835879927,1,0.00303030303030303
"two-step+refitted",0.2,2500,1000,66,10,0.8,0.0882436236194729,0.10344390923605,1,0.00303030303030303
"two-step oracle",0.2,2500,1000,66,10,0.8,0.0877003113792655,0,NA,NA
"two-step",0.2,2500,1000,66,10,1,0.0681669530372681,0.0201163718310144,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,66,10,1,0.0709360023118358,0.138682652577519,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,66,10,1,0.0664604122796097,0,NA,NA
"two-step",0.2,2500,1000,67,10,0.2,0.66325898604339,0.353201996977699,0.5,0.0111111111111111
"two-step+refitted",0.2,2500,1000,67,10,0.2,0.513918722298327,1.32603569623539,0.5,0.0111111111111111
"two-step oracle",0.2,2500,1000,67,10,0.2,0.533649328937731,0,NA,NA
"two-step",0.2,2500,1000,67,10,0.4,0.237270570416379,0.163739378520143,1,0.0171717171717172
"two-step+refitted",0.2,2500,1000,67,10,0.4,0.190276784595909,0.608888614616413,1,0.0171717171717172
"two-step oracle",0.2,2500,1000,67,10,0.4,0.216030878667879,0,NA,NA
"two-step",0.2,2500,1000,67,10,0.6,0.13267180107761,0.0816980977233643,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,67,10,0.6,0.11049236811528,0.305618909873938,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,67,10,0.6,0.11871796408047,0,NA,NA
"two-step",0.2,2500,1000,67,10,0.8,0.0882691791933492,0.0643133476362913,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,67,10,0.8,0.0698531356266645,0.241867751583511,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,67,10,0.8,0.0810876022843543,0,NA,NA
"two-step",0.2,2500,1000,67,10,1,0.0668864395682401,0.0486412526043774,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,67,10,1,0.052891938784842,0.183270958723593,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,67,10,1,0.0614492171558859,0,NA,NA
"two-step",0.2,2500,1000,68,10,0.2,0.781039275265551,0,0.4,0
"two-step+refitted",0.2,2500,1000,68,10,0.2,0.838490923311077,0,0.4,0
"two-step oracle",0.2,2500,1000,68,10,0.2,0.446060238184445,0,NA,NA
"two-step",0.2,2500,1000,68,10,0.4,0.272982102320121,0.0827305031653257,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,68,10,0.4,0.153368825269761,0.680199642205838,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,68,10,0.4,0.180573234085398,0,NA,NA
"two-step",0.2,2500,1000,68,10,0.6,0.149646767588137,0.0465794696453656,1,0.0303030303030303
"two-step+refitted",0.2,2500,1000,68,10,0.6,0.0846141308963502,0.37147148026626,1,0.0303030303030303
"two-step oracle",0.2,2500,1000,68,10,0.6,0.0992325118068053,0,NA,NA
"two-step",0.2,2500,1000,68,10,0.8,0.103228439309318,0.028410789686943,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,68,10,0.8,0.0583001576679686,0.245741761486925,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,68,10,0.8,0.0677785077716923,0,NA,NA
"two-step",0.2,2500,1000,68,10,1,0.0782755934062457,0.0213531022632044,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,68,10,1,0.0441811618391314,0.186224164235643,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,68,10,1,0.0513634159258948,0,NA,NA
"two-step",0.2,2500,1000,69,10,0.2,0.614464585004593,0.144918102944697,0.7,0.0101010101010101
"two-step+refitted",0.2,2500,1000,69,10,0.2,0.617541087254551,1.39649746860089,0.7,0.0101010101010101
"two-step oracle",0.2,2500,1000,69,10,0.2,1.0463485327531,0,NA,NA
"two-step",0.2,2500,1000,69,10,0.4,0.42509647821265,0.0281741252041592,1,0.00404040404040404
"two-step+refitted",0.2,2500,1000,69,10,0.4,0.34770608392268,0.3598449674649,1,0.00404040404040404
"two-step oracle",0.2,2500,1000,69,10,0.4,0.423580768617202,0,NA,NA
"two-step",0.2,2500,1000,69,10,0.6,0.22998622615521,0.0268152610583426,1,0.0101010101010101
"two-step+refitted",0.2,2500,1000,69,10,0.6,0.19116914001061,0.300668537881586,1,0.0101010101010101
"two-step oracle",0.2,2500,1000,69,10,0.6,0.232775271683193,0,NA,NA
"two-step",0.2,2500,1000,69,10,0.8,0.158188897902808,0.0145498830517624,1,0.00707070707070707
"two-step+refitted",0.2,2500,1000,69,10,0.8,0.133312076442957,0.171047549938669,1,0.00707070707070707
"two-step oracle",0.2,2500,1000,69,10,0.8,0.158991849279734,0,NA,NA
"two-step",0.2,2500,1000,69,10,1,0.120065351137938,0.0104471440558396,1,0.00707070707070707
"two-step+refitted",0.2,2500,1000,69,10,1,0.101030549281702,0.129622757685649,1,0.00707070707070707
"two-step oracle",0.2,2500,1000,69,10,1,0.120486047153617,0,NA,NA
"two-step",0.2,2500,1000,6,10,0.2,0.618836848002294,0.290782783104246,0.6,0.0181818181818182
"two-step+refitted",0.2,2500,1000,6,10,0.2,0.608203772109321,1.38107069828829,0.6,0.0181818181818182
"two-step oracle",0.2,2500,1000,6,10,0.2,0.576169241131518,0,NA,NA
"two-step",0.2,2500,1000,6,10,0.4,0.266898172840439,0.110249534439704,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,6,10,0.4,0.216264035559377,0.569487283038039,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,6,10,0.4,0.233243706444484,0,NA,NA
"two-step",0.2,2500,1000,6,10,0.6,0.145785272996261,0.0644429223488638,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,6,10,0.6,0.118828328261146,0.344722950180049,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,6,10,0.6,0.12817712974376,0,NA,NA
"two-step",0.2,2500,1000,6,10,0.8,0.101276552920544,0.0373033133306657,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,6,10,0.8,0.0793626316079619,0.198427560345404,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,6,10,0.8,0.0875484700156011,0,NA,NA
"two-step",0.2,2500,1000,6,10,1,0.0772477649983174,0.026670404498069,1,0.0161616161616162
"two-step+refitted",0.2,2500,1000,6,10,1,0.058380746634768,0.149016374490399,1,0.0161616161616162
"two-step oracle",0.2,2500,1000,6,10,1,0.0663453449614766,0,NA,NA
"two-step",0.2,2500,1000,70,10,0.2,0.658412970824335,0.379937467868317,0.5,0.0222222222222222
"two-step+refitted",0.2,2500,1000,70,10,0.2,1.03826346726933,1.76288897706131,0.5,0.0222222222222222
"two-step oracle",0.2,2500,1000,70,10,0.2,0.941255986759837,0,NA,NA
"two-step",0.2,2500,1000,70,10,0.4,0.345200690091553,0.183050732542983,0.9,0.0303030303030303
"two-step+refitted",0.2,2500,1000,70,10,0.4,0.368798311495009,0.781882157674184,0.9,0.0303030303030303
"two-step oracle",0.2,2500,1000,70,10,0.4,0.381037409483666,0,NA,NA
"two-step",0.2,2500,1000,70,10,0.6,0.198377624769674,0.0951255946513018,1,0.0262626262626263
"two-step+refitted",0.2,2500,1000,70,10,0.6,0.20577575010553,0.411234804579192,1,0.0262626262626263
"two-step oracle",0.2,2500,1000,70,10,0.6,0.209395924190737,0,NA,NA
"two-step",0.2,2500,1000,70,10,0.8,0.135629125857163,0.0775079117222561,1,0.0353535353535354
"two-step+refitted",0.2,2500,1000,70,10,0.8,0.149381235591466,0.308448376522154,1,0.0353535353535354
"two-step oracle",0.2,2500,1000,70,10,0.8,0.143023118297703,0,NA,NA
"two-step",0.2,2500,1000,70,10,1,0.102595988292869,0.0586765630355336,1,0.0353535353535354
"two-step+refitted",0.2,2500,1000,70,10,1,0.113202065281682,0.233745866931737,1,0.0353535353535354
"two-step oracle",0.2,2500,1000,70,10,1,0.108384739553253,0,NA,NA
"two-step",0.2,2500,1000,71,10,0.2,0.614567100796518,0.564249547368817,0.6,0.0393939393939394
"two-step+refitted",0.2,2500,1000,71,10,0.2,0.794946579815861,2.16768031647727,0.6,0.0393939393939394
"two-step oracle",0.2,2500,1000,71,10,0.2,1.13739638524062,0,NA,NA
"two-step",0.2,2500,1000,71,10,0.4,0.445709346539116,0.220265183751564,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,71,10,0.4,0.402934864800265,0.821672759176063,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,71,10,0.4,0.460438582367016,0,NA,NA
"two-step",0.2,2500,1000,71,10,0.6,0.246087788822942,0.112764212671747,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,71,10,0.6,0.219268330061771,0.442411193887798,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,71,10,0.6,0.253030175222067,0,NA,NA
"two-step",0.2,2500,1000,71,10,0.8,0.16882526212331,0.0713504906480537,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,71,10,0.8,0.14921652442338,0.282458489415116,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,71,10,0.8,0.172826499959517,0,NA,NA
"two-step",0.2,2500,1000,71,10,1,0.1263496421421,0.0650590118759026,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,71,10,1,0.111703779057947,0.238251940067506,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,71,10,1,0.130970121536738,0,NA,NA
"two-step",0.2,2500,1000,72,10,0.2,0.674955707593974,0.261319235614274,0.5,0.0101010101010101
"two-step+refitted",0.2,2500,1000,72,10,0.2,0.836377077460743,1.26272260512147,0.5,0.0101010101010101
"two-step oracle",0.2,2500,1000,72,10,0.2,0.719730976015036,0,NA,NA
"two-step",0.2,2500,1000,72,10,0.4,0.308092102575553,0.106174026066263,1,0.00808080808080808
"two-step+refitted",0.2,2500,1000,72,10,0.4,0.26994676420621,0.47023106829761,1,0.00808080808080808
"two-step oracle",0.2,2500,1000,72,10,0.4,0.291360087461405,0,NA,NA
"two-step",0.2,2500,1000,72,10,0.6,0.16728537695045,0.0665595803235873,1,0.0141414141414141
"two-step+refitted",0.2,2500,1000,72,10,0.6,0.152042808476196,0.320278269265152,1,0.0141414141414141
"two-step oracle",0.2,2500,1000,72,10,0.6,0.160114501274159,0,NA,NA
"two-step",0.2,2500,1000,72,10,0.8,0.114564359576387,0.0436584909921317,1,0.0131313131313131
"two-step+refitted",0.2,2500,1000,72,10,0.8,0.10667853417956,0.21507224195656,1,0.0131313131313131
"two-step oracle",0.2,2500,1000,72,10,0.8,0.109362564459714,0,NA,NA
"two-step",0.2,2500,1000,72,10,1,0.0867708276857429,0.0331392482775726,1,0.0131313131313131
"two-step+refitted",0.2,2500,1000,72,10,1,0.0808429616174037,0.162984784068393,1,0.0131313131313131
"two-step oracle",0.2,2500,1000,72,10,1,0.0828763433976464,0,NA,NA
"two-step",0.2,2500,1000,73,10,0.2,0.627745979413589,0.575407478250887,0.5,0.0383838383838384
"two-step+refitted",0.2,2500,1000,73,10,0.2,0.698913357891164,1.95763426881438,0.5,0.0383838383838384
"two-step oracle",0.2,2500,1000,73,10,0.2,0.843177188134975,0,NA,NA
"two-step",0.2,2500,1000,73,10,0.4,0.33724023589669,0.224566952242983,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,73,10,0.4,0.369952346124125,0.763385318393793,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,73,10,0.4,0.341333341855966,0,NA,NA
"two-step",0.2,2500,1000,73,10,0.6,0.185439651521369,0.125688766423547,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,73,10,0.6,0.203312540936679,0.419511909988659,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,73,10,0.6,0.187576885618388,0,NA,NA
"two-step",0.2,2500,1000,73,10,0.8,0.126848336650718,0.094561309191789,1,0.0414141414141414
"two-step+refitted",0.2,2500,1000,73,10,0.8,0.139819888713838,0.300778115594229,1,0.0414141414141414
"two-step oracle",0.2,2500,1000,73,10,0.8,0.128120120796976,0,NA,NA
"two-step",0.2,2500,1000,73,10,1,0.096025891425495,0.0700215363234509,1,0.0393939393939394
"two-step+refitted",0.2,2500,1000,73,10,1,0.104491286092842,0.222698406816223,1,0.0393939393939394
"two-step oracle",0.2,2500,1000,73,10,1,0.0970910583504946,0,NA,NA
"two-step",0.2,2500,1000,74,10,0.2,0.675304388017166,0.17020400500228,0.4,0.00303030303030303
"two-step+refitted",0.2,2500,1000,74,10,0.2,0.642334469006766,0.956379949476495,0.4,0.00303030303030303
"two-step oracle",0.2,2500,1000,74,10,0.2,0.617002000443302,0,NA,NA
"two-step",0.2,2500,1000,74,10,0.4,0.281311133057379,0.101793475946232,1,0.0131313131313131
"two-step+refitted",0.2,2500,1000,74,10,0.4,0.218603192798795,0.628101198573675,1,0.0131313131313131
"two-step oracle",0.2,2500,1000,74,10,0.4,0.249773544287844,0,NA,NA
"two-step",0.2,2500,1000,74,10,0.6,0.153837760092061,0.0582497470091703,1,0.0151515151515152
"two-step+refitted",0.2,2500,1000,74,10,0.6,0.124587846872097,0.374019240756319,1,0.0151515151515152
"two-step oracle",0.2,2500,1000,74,10,0.6,0.137260963996738,0,NA,NA
"two-step",0.2,2500,1000,74,10,0.8,0.10525642192291,0.0394069111546813,1,0.0141414141414141
"two-step+refitted",0.2,2500,1000,74,10,0.8,0.0838494132032815,0.250501789563096,1,0.0141414141414141
"two-step oracle",0.2,2500,1000,74,10,0.8,0.0937529761729231,0,NA,NA
"two-step",0.2,2500,1000,74,10,1,0.079699750233434,0.0305940925643775,1,0.0151515151515152
"two-step+refitted",0.2,2500,1000,74,10,1,0.0644936812508873,0.193594617951885,1,0.0151515151515152
"two-step oracle",0.2,2500,1000,74,10,1,0.0710471987031814,0,NA,NA
"two-step",0.2,2500,1000,75,10,0.2,0.596919791661806,0.36460840100574,0.7,0.0333333333333333
"two-step+refitted",0.2,2500,1000,75,10,0.2,0.738286629592668,1.88840566059456,0.7,0.0333333333333333
"two-step oracle",0.2,2500,1000,75,10,0.2,0.610046137640056,0,NA,NA
"two-step",0.2,2500,1000,75,10,0.4,0.306059449708796,0.123974533267278,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,75,10,0.4,0.240897922202855,0.67417528747056,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,75,10,0.4,0.246957685498566,0,NA,NA
"two-step",0.2,2500,1000,75,10,0.6,0.168550906377938,0.0665052348814262,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,75,10,0.6,0.133283548146269,0.353382591352555,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,75,10,0.6,0.135713532330204,0,NA,NA
"two-step",0.2,2500,1000,75,10,0.8,0.112853088235831,0.0567657832412322,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,75,10,0.8,0.0903171913437133,0.280543307020168,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,75,10,0.8,0.0926960382064596,0,NA,NA
"two-step",0.2,2500,1000,75,10,1,0.0856518117332682,0.0424510021267586,1,0.0292929292929293
"two-step+refitted",0.2,2500,1000,75,10,1,0.0684591093728191,0.212592802437834,1,0.0292929292929293
"two-step oracle",0.2,2500,1000,75,10,1,0.0702462376586795,0,NA,NA
"two-step",0.2,2500,1000,76,10,0.2,0.402796802618552,0.132191190634852,0.6,0.00707070707070707
"two-step+refitted",0.2,2500,1000,76,10,0.2,0.626356584886276,0.858406402676685,0.6,0.00707070707070707
"two-step oracle",0.2,2500,1000,76,10,0.2,0.61328127161334,0,NA,NA
"two-step",0.2,2500,1000,76,10,0.4,0.289546180548353,0.0458467011746432,1,0.00202020202020202
"two-step+refitted",0.2,2500,1000,76,10,0.4,0.237714767980443,0.183869351488154,1,0.00202020202020202
"two-step oracle",0.2,2500,1000,76,10,0.4,0.248267326112656,0,NA,NA
"two-step",0.2,2500,1000,76,10,0.6,0.156568640865719,0.0285860699354408,1,0.00505050505050505
"two-step+refitted",0.2,2500,1000,76,10,0.6,0.125383210769396,0.160705914794384,1,0.00505050505050505
"two-step oracle",0.2,2500,1000,76,10,0.6,0.136433234385482,0,NA,NA
"two-step",0.2,2500,1000,76,10,0.8,0.106832550379231,0.0196872910759907,1,0.00606060606060606
"two-step+refitted",0.2,2500,1000,76,10,0.8,0.0848218526352216,0.122680670232216,1,0.00606060606060606
"two-step oracle",0.2,2500,1000,76,10,0.8,0.093187614308473,0,NA,NA
"two-step",0.2,2500,1000,76,10,1,0.0811394951950667,0.0146920539814629,1,0.00404040404040404
