"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step+refitted",0.2,2500,1000,304,10,0.0554990367036397,0.062047043861966,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,304,10,0.0736359889867695,0,NA,NA
"two-step(bic)",0.2,2500,1000,305,10,0.0859115519763161,0,1,0
"two-step+refitted",0.2,2500,1000,305,10,0.0892783934596243,0,1,0
"two-step oracle",0.2,2500,1000,305,10,0.110574281416105,0,NA,NA
"two-step(bic)",0.2,2500,1000,306,10,0.0908577181044386,0,1,0
"two-step+refitted",0.2,2500,1000,306,10,0.0741923393846944,0,1,0
"two-step oracle",0.2,2500,1000,306,10,0.076497303170051,0,NA,NA
"two-step(bic)",0.2,2500,1000,307,10,0.0782483457902861,0.00566489385747702,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,307,10,0.0607922359135918,0.0546053483325081,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,307,10,0.057187970990042,0,NA,NA
"two-step(bic)",0.2,2500,1000,308,10,0.127348475753575,0,1,0
"two-step+refitted",0.2,2500,1000,308,10,0.126206487887046,0,1,0
"two-step oracle",0.2,2500,1000,308,10,0.128758867252246,0,NA,NA
"two-step(bic)",0.2,2500,1000,309,10,0.0874527637358239,0,1,0
"two-step+refitted",0.2,2500,1000,309,10,0.0610466723435168,0,1,0
"two-step oracle",0.2,2500,1000,309,10,0.0782289823625966,0,NA,NA
"two-step(bic)",0.2,2500,1000,30,10,0.0906501360963461,0,1,0
"two-step+refitted",0.2,2500,1000,30,10,0.0581504952866932,0,1,0
"two-step oracle",0.2,2500,1000,30,10,0.0749890795350934,0,NA,NA
"two-step(bic)",0.2,2500,1000,310,10,0.0746959661012301,0,1,0
"two-step+refitted",0.2,2500,1000,310,10,0.0866901348444657,0,1,0
"two-step oracle",0.2,2500,1000,310,10,0.0944174634194088,0,NA,NA
"two-step(bic)",0.2,2500,1000,311,10,0.112516072381512,0,1,0
"two-step+refitted",0.2,2500,1000,311,10,0.0789207125596037,0,1,0
"two-step oracle",0.2,2500,1000,311,10,0.0844691725946266,0,NA,NA
"two-step(bic)",0.2,2500,1000,312,10,0.119760326326062,0,1,0
"two-step+refitted",0.2,2500,1000,312,10,0.0890084624506154,0,1,0
"two-step oracle",0.2,2500,1000,312,10,0.0886790349356508,0,NA,NA
"two-step(bic)",0.2,2500,1000,313,10,0.113055331368683,0,1,0
"two-step+refitted",0.2,2500,1000,313,10,0.0836890225488207,0,1,0
"two-step oracle",0.2,2500,1000,313,10,0.0957405658417662,0,NA,NA
"two-step(bic)",0.2,2500,1000,314,10,0.0877305763806056,0,1,0
"two-step+refitted",0.2,2500,1000,314,10,0.0605831302205386,0,1,0
"two-step oracle",0.2,2500,1000,314,10,0.0635586508637978,0,NA,NA
"two-step(bic)",0.2,2500,1000,315,10,0.0830172030799434,0,1,0
"two-step+refitted",0.2,2500,1000,315,10,0.0546410590766686,0,1,0
"two-step oracle",0.2,2500,1000,315,10,0.0639616281683094,0,NA,NA
"two-step(bic)",0.2,2500,1000,316,10,0.114079885734333,0,1,0
"two-step+refitted",0.2,2500,1000,316,10,0.0822496861827516,0,1,0
"two-step oracle",0.2,2500,1000,316,10,0.0867159809249372,0,NA,NA
"two-step(bic)",0.2,2500,1000,317,10,0.104236299135263,0,1,0
"two-step+refitted",0.2,2500,1000,317,10,0.080140584717915,0,1,0
"two-step oracle",0.2,2500,1000,317,10,0.0968681672411865,0,NA,NA
"two-step(bic)",0.2,2500,1000,318,10,0.10182500465631,0,1,0
"two-step+refitted",0.2,2500,1000,318,10,0.0992769002393527,0,1,0
"two-step oracle",0.2,2500,1000,318,10,0.0958112090868212,0,NA,NA
"two-step(bic)",0.2,2500,1000,319,10,0.121729062530174,0,1,0
"two-step+refitted",0.2,2500,1000,319,10,0.0889024789613925,0,1,0
"two-step oracle",0.2,2500,1000,319,10,0.110427950096587,0,NA,NA
"two-step(bic)",0.2,2500,1000,31,10,0.0837097514498418,0,1,0
"two-step+refitted",0.2,2500,1000,31,10,0.0510965310143568,0,1,0
"two-step oracle",0.2,2500,1000,31,10,0.0596224991074568,0,NA,NA
"two-step(bic)",0.2,2500,1000,320,10,0.080603046532641,0,1,0
"two-step+refitted",0.2,2500,1000,320,10,0.0634813474061829,0,1,0
"two-step oracle",0.2,2500,1000,320,10,0.0768848748290338,0,NA,NA
"two-step(bic)",0.2,2500,1000,321,10,0.138914095519694,0,1,0
"two-step+refitted",0.2,2500,1000,321,10,0.123673310520652,0,1,0
"two-step oracle",0.2,2500,1000,321,10,0.123859914902775,0,NA,NA
"two-step(bic)",0.2,2500,1000,322,10,0.0795721469883249,0,1,0
"two-step+refitted",0.2,2500,1000,322,10,0.0852032079398243,0,1,0
"two-step oracle",0.2,2500,1000,322,10,0.0941871505583296,0,NA,NA
"two-step(bic)",0.2,2500,1000,323,10,0.0841400670152675,0.0140251751088598,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,323,10,0.0720376330621923,0.0451350489873572,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,323,10,0.0611347525926714,0,NA,NA
"two-step(bic)",0.2,2500,1000,324,10,0.124808415723621,0,1,0
"two-step+refitted",0.2,2500,1000,324,10,0.110954208512976,0,1,0
"two-step oracle",0.2,2500,1000,324,10,0.114174651808885,0,NA,NA
"two-step(bic)",0.2,2500,1000,325,10,0.102088782082942,0,1,0
"two-step+refitted",0.2,2500,1000,325,10,0.0895278576613581,0,1,0
"two-step oracle",0.2,2500,1000,325,10,0.0961419789116336,0,NA,NA
"two-step(bic)",0.2,2500,1000,326,10,0.107682893965922,0,1,0
"two-step+refitted",0.2,2500,1000,326,10,0.0697558888752472,0,1,0
"two-step oracle",0.2,2500,1000,326,10,0.070929827732073,0,NA,NA
"two-step(bic)",0.2,2500,1000,327,10,0.171942426260355,0.0115498314046664,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,327,10,0.113586347975468,0.081609502129523,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,327,10,0.126481455736219,0,NA,NA
"two-step(bic)",0.2,2500,1000,328,10,0.104902666408998,0,1,0
"two-step+refitted",0.2,2500,1000,328,10,0.078541235573387,0,1,0
"two-step oracle",0.2,2500,1000,328,10,0.0801833899969247,0,NA,NA
"two-step(bic)",0.2,2500,1000,329,10,0.0993163328103919,0.0111240681537242,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,329,10,0.0756847043648044,0.0681864110558051,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,329,10,0.0835160788489547,0,NA,NA
"two-step(bic)",0.2,2500,1000,32,10,0.103639074749398,0.00662262392285921,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,32,10,0.0724935691625505,0.072534861431099,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,32,10,0.0801154735885901,0,NA,NA
"two-step(bic)",0.2,2500,1000,330,10,0.0860844653918877,0,1,0
"two-step+refitted",0.2,2500,1000,330,10,0.0472653265675362,0,1,0
"two-step oracle",0.2,2500,1000,330,10,0.0576408926635021,0,NA,NA
"two-step(bic)",0.2,2500,1000,331,10,0.117932707626484,0,1,0
"two-step+refitted",0.2,2500,1000,331,10,0.0872444894515486,0,1,0
"two-step oracle",0.2,2500,1000,331,10,0.0836449882986016,0,NA,NA
"two-step(bic)",0.2,2500,1000,332,10,0.1635086380093,0,1,0
"two-step+refitted",0.2,2500,1000,332,10,0.132126481933538,0,1,0
"two-step oracle",0.2,2500,1000,332,10,0.135786994174277,0,NA,NA
"two-step(bic)",0.2,2500,1000,333,10,0.108664567961287,0,1,0
"two-step+refitted",0.2,2500,1000,333,10,0.0886980697212741,0,1,0
"two-step oracle",0.2,2500,1000,333,10,0.092177443733291,0,NA,NA
"two-step(bic)",0.2,2500,1000,334,10,0.109707206761668,0,1,0
"two-step+refitted",0.2,2500,1000,334,10,0.0901354940359167,0,1,0
"two-step oracle",0.2,2500,1000,334,10,0.0978984268631972,0,NA,NA
"two-step(bic)",0.2,2500,1000,335,10,0.11577783865108,0,1,0
"two-step+refitted",0.2,2500,1000,335,10,0.0853547081513294,0,1,0
"two-step oracle",0.2,2500,1000,335,10,0.0905653758995675,0,NA,NA
"two-step(bic)",0.2,2500,1000,336,10,0.11257556727775,0,1,0
"two-step+refitted",0.2,2500,1000,336,10,0.112547419376826,0,1,0
"two-step oracle",0.2,2500,1000,336,10,0.11905466424014,0,NA,NA
"two-step(bic)",0.2,2500,1000,337,10,0.080455467355802,0,1,0
"two-step+refitted",0.2,2500,1000,337,10,0.0724537279761261,0,1,0
"two-step oracle",0.2,2500,1000,337,10,0.0826225728149307,0,NA,NA
"two-step(bic)",0.2,2500,1000,338,10,0.135957903174939,0,1,0
"two-step+refitted",0.2,2500,1000,338,10,0.120174728433392,0,1,0
"two-step oracle",0.2,2500,1000,338,10,0.132391255472857,0,NA,NA
"two-step(bic)",0.2,2500,1000,339,10,0.089402419459703,0,1,0
"two-step+refitted",0.2,2500,1000,339,10,0.0886115826313717,0,1,0
"two-step oracle",0.2,2500,1000,339,10,0.091627028019854,0,NA,NA
"two-step(bic)",0.2,2500,1000,33,10,0.13029433726475,0,1,0
"two-step+refitted",0.2,2500,1000,33,10,0.11914063559283,0,1,0
"two-step oracle",0.2,2500,1000,33,10,0.126829565701325,0,NA,NA
"two-step(bic)",0.2,2500,1000,340,10,0.0832897392032404,0,1,0
"two-step+refitted",0.2,2500,1000,340,10,0.0613507280473853,0,1,0
"two-step oracle",0.2,2500,1000,340,10,0.0643393344234818,0,NA,NA
"two-step(bic)",0.2,2500,1000,341,10,0.0934441670053204,0,1,0
"two-step+refitted",0.2,2500,1000,341,10,0.075499662893303,0,1,0
"two-step oracle",0.2,2500,1000,341,10,0.0848709821487463,0,NA,NA
"two-step(bic)",0.2,2500,1000,342,10,0.0922632910362804,0,1,0
"two-step+refitted",0.2,2500,1000,342,10,0.0508132386779234,0,1,0
"two-step oracle",0.2,2500,1000,342,10,0.0576827842136654,0,NA,NA
"two-step(bic)",0.2,2500,1000,343,10,0.0631458524480127,0,1,0
"two-step+refitted",0.2,2500,1000,343,10,0.049692266201905,0,1,0
"two-step oracle",0.2,2500,1000,343,10,0.0557625007102999,0,NA,NA
"two-step(bic)",0.2,2500,1000,344,10,0.117481219341759,0,1,0
"two-step+refitted",0.2,2500,1000,344,10,0.0665767599714381,0,1,0
"two-step oracle",0.2,2500,1000,344,10,0.0580970713851163,0,NA,NA
"two-step(bic)",0.2,2500,1000,345,10,0.0930958302272061,0,1,0
"two-step+refitted",0.2,2500,1000,345,10,0.0783971956189601,0,1,0
"two-step oracle",0.2,2500,1000,345,10,0.0911536180287757,0,NA,NA
"two-step(bic)",0.2,2500,1000,346,10,0.104030369591648,0,1,0
"two-step+refitted",0.2,2500,1000,346,10,0.0763770702590104,0,1,0
"two-step oracle",0.2,2500,1000,346,10,0.0752513052510339,0,NA,NA
"two-step(bic)",0.2,2500,1000,347,10,0.13205210191788,0.00622557625320651,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,347,10,0.103361715348522,0.0637087413769616,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,347,10,0.112361811893506,0,NA,NA
"two-step(bic)",0.2,2500,1000,348,10,0.085183189086216,0,1,0
"two-step+refitted",0.2,2500,1000,348,10,0.0529189778115103,0,1,0
"two-step oracle",0.2,2500,1000,348,10,0.0502517947246781,0,NA,NA
"two-step(bic)",0.2,2500,1000,349,10,0.0907042554313283,0,1,0
"two-step+refitted",0.2,2500,1000,349,10,0.0899394516458037,0,1,0
"two-step oracle",0.2,2500,1000,349,10,0.105640670809451,0,NA,NA
"two-step(bic)",0.2,2500,1000,34,10,0.112362969359967,0,1,0
"two-step+refitted",0.2,2500,1000,34,10,0.097503541075966,0,1,0
"two-step oracle",0.2,2500,1000,34,10,0.118380318271027,0,NA,NA
"two-step(bic)",0.2,2500,1000,350,10,0.11371398395213,0,1,0
"two-step+refitted",0.2,2500,1000,350,10,0.104178639958486,0,1,0
"two-step oracle",0.2,2500,1000,350,10,0.108658818670816,0,NA,NA
"two-step(bic)",0.2,2500,1000,351,10,0.12974309786748,0.0139417425094058,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,351,10,0.104467434962881,0.0769901504723942,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,351,10,0.114714451041389,0,NA,NA
"two-step(bic)",0.2,2500,1000,352,10,0.127103520111556,0,1,0
"two-step+refitted",0.2,2500,1000,352,10,0.0872548002429822,0,1,0
"two-step oracle",0.2,2500,1000,352,10,0.0961041971525169,0,NA,NA
"two-step(bic)",0.2,2500,1000,353,10,0.0979065610331022,0,1,0
"two-step+refitted",0.2,2500,1000,353,10,0.0509884383414652,0,1,0
"two-step oracle",0.2,2500,1000,353,10,0.0565164507249584,0,NA,NA
"two-step(bic)",0.2,2500,1000,354,10,0.110967932746077,0,1,0
"two-step+refitted",0.2,2500,1000,354,10,0.0816903941334211,0,1,0
"two-step oracle",0.2,2500,1000,354,10,0.095540869770965,0,NA,NA
"two-step(bic)",0.2,2500,1000,355,10,0.112711560773016,0,1,0
"two-step+refitted",0.2,2500,1000,355,10,0.0881131784373292,0,1,0
"two-step oracle",0.2,2500,1000,355,10,0.0975298338963469,0,NA,NA
"two-step(bic)",0.2,2500,1000,356,10,0.159424510799222,0,1,0
"two-step+refitted",0.2,2500,1000,356,10,0.118077054774001,0,1,0
"two-step oracle",0.2,2500,1000,356,10,0.127097804131989,0,NA,NA
"two-step(bic)",0.2,2500,1000,357,10,0.0999320651586263,0,1,0
"two-step+refitted",0.2,2500,1000,357,10,0.0790118399427067,0,1,0
"two-step oracle",0.2,2500,1000,357,10,0.0962557311242564,0,NA,NA
"two-step(bic)",0.2,2500,1000,358,10,0.0956210992734582,0.00541457157485278,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,358,10,0.0810322549877013,0.0376491716946847,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,358,10,0.0951091358776662,0,NA,NA
"two-step(bic)",0.2,2500,1000,359,10,0.12350652367164,0,1,0
"two-step+refitted",0.2,2500,1000,359,10,0.104383339256426,0,1,0
"two-step oracle",0.2,2500,1000,359,10,0.121917575470237,0,NA,NA
"two-step(bic)",0.2,2500,1000,35,10,0.0998789658531672,0,1,0
"two-step+refitted",0.2,2500,1000,35,10,0.0788788508564551,0,1,0
"two-step oracle",0.2,2500,1000,35,10,0.086108335612454,0,NA,NA
"two-step(bic)",0.2,2500,1000,360,10,0.0861104293988417,0,1,0
"two-step+refitted",0.2,2500,1000,360,10,0.0417969240397894,0,1,0
"two-step oracle",0.2,2500,1000,360,10,0.0522260492649717,0,NA,NA
"two-step(bic)",0.2,2500,1000,361,10,0.129180368592806,0.0229527917317482,1,0.00202020202020202
"two-step+refitted",0.2,2500,1000,361,10,0.108841747491505,0.0792942211251247,1,0.00202020202020202
"two-step oracle",0.2,2500,1000,361,10,0.120342659578241,0,NA,NA
"two-step(bic)",0.2,2500,1000,362,10,0.0992061522761615,0,1,0
"two-step+refitted",0.2,2500,1000,362,10,0.067506253351008,0,1,0
"two-step oracle",0.2,2500,1000,362,10,0.0713176834022009,0,NA,NA
"two-step(bic)",0.2,2500,1000,363,10,0.125224564365473,0,1,0
"two-step+refitted",0.2,2500,1000,363,10,0.0855461253255824,0,1,0
"two-step oracle",0.2,2500,1000,363,10,0.0940156200911093,0,NA,NA
"two-step(bic)",0.2,2500,1000,364,10,0.105545092903794,0,1,0
"two-step+refitted",0.2,2500,1000,364,10,0.0726406664264454,0,1,0
"two-step oracle",0.2,2500,1000,364,10,0.0727571876197283,0,NA,NA
"two-step(bic)",0.2,2500,1000,365,10,0.0926488106374006,0.0079721583775697,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,365,10,0.0681822079833262,0.0594014593638881,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,365,10,0.0681431811295301,0,NA,NA
"two-step(bic)",0.2,2500,1000,366,10,0.150266137126548,0,1,0
"two-step+refitted",0.2,2500,1000,366,10,0.119180874744337,0,1,0
"two-step oracle",0.2,2500,1000,366,10,0.121923993742658,0,NA,NA
"two-step(bic)",0.2,2500,1000,367,10,0.092265143375426,0,1,0
"two-step+refitted",0.2,2500,1000,367,10,0.0532437170285284,0,1,0
"two-step oracle",0.2,2500,1000,367,10,0.0589041595369814,0,NA,NA
"two-step(bic)",0.2,2500,1000,368,10,0.108014561745308,0.0264566733977012,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,368,10,0.0680248977635934,0.0851439353175973,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,368,10,0.0739515515767999,0,NA,NA
"two-step(bic)",0.2,2500,1000,369,10,0.0969285490743346,0,1,0
"two-step+refitted",0.2,2500,1000,369,10,0.0678276602266626,0,1,0
"two-step oracle",0.2,2500,1000,369,10,0.077684988943783,0,NA,NA
"two-step(bic)",0.2,2500,1000,36,10,0.134613508798093,0,1,0
"two-step+refitted",0.2,2500,1000,36,10,0.114115896384521,0,1,0
"two-step oracle",0.2,2500,1000,36,10,0.103757342693288,0,NA,NA
"two-step(bic)",0.2,2500,1000,370,10,0.133381862534526,0,1,0
"two-step+refitted",0.2,2500,1000,370,10,0.107462305649274,0,1,0
"two-step oracle",0.2,2500,1000,370,10,0.117901195365218,0,NA,NA
"two-step(bic)",0.2,2500,1000,371,10,0.0946021250652624,0.0132401192424146,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,371,10,0.079476715504211,0.0581286135773371,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,371,10,0.0893768227154393,0,NA,NA
"two-step(bic)",0.2,2500,1000,372,10,0.100215844325359,0,1,0
"two-step+refitted",0.2,2500,1000,372,10,0.0605594330146405,0,1,0
"two-step oracle",0.2,2500,1000,372,10,0.0737790803076886,0,NA,NA
"two-step(bic)",0.2,2500,1000,373,10,0.110019363307637,0,1,0
"two-step+refitted",0.2,2500,1000,373,10,0.0754565729104108,0,1,0
"two-step oracle",0.2,2500,1000,373,10,0.0938351422735009,0,NA,NA
"two-step(bic)",0.2,2500,1000,374,10,0.121806052318556,0,1,0
"two-step+refitted",0.2,2500,1000,374,10,0.0947344591576692,0,1,0
"two-step oracle",0.2,2500,1000,374,10,0.10943676435976,0,NA,NA
"two-step(bic)",0.2,2500,1000,375,10,0.106083624421756,0.00687473074577124,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,375,10,0.0630054984921192,0.0578791777949548,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,375,10,0.0710514118000189,0,NA,NA
"two-step(bic)",0.2,2500,1000,376,10,0.0832166150496076,0.0287465139774339,1,0.00202020202020202
"two-step+refitted",0.2,2500,1000,376,10,0.0535989847365115,0.091810853122629,1,0.00202020202020202
"two-step oracle",0.2,2500,1000,376,10,0.0596479542031145,0,NA,NA
"two-step(bic)",0.2,2500,1000,377,10,0.10341937374601,0,1,0
"two-step+refitted",0.2,2500,1000,377,10,0.0646376892977196,0,1,0
"two-step oracle",0.2,2500,1000,377,10,0.078930151394828,0,NA,NA
"two-step(bic)",0.2,2500,1000,378,10,0.0766396561752641,0,1,0
"two-step+refitted",0.2,2500,1000,378,10,0.0450921744569507,0,1,0
"two-step oracle",0.2,2500,1000,378,10,0.050793286171009,0,NA,NA
"two-step(bic)",0.2,2500,1000,379,10,0.118039773829754,0.0187125238574553,1,0.00202020202020202
"two-step+refitted",0.2,2500,1000,379,10,0.102658673899188,0.0643891765649003,1,0.00202020202020202
"two-step oracle",0.2,2500,1000,379,10,0.114052071108913,0,NA,NA
"two-step(bic)",0.2,2500,1000,37,10,0.102964760177423,0,1,0
"two-step+refitted",0.2,2500,1000,37,10,0.0849382805246097,0,1,0
"two-step oracle",0.2,2500,1000,37,10,0.0911295918206733,0,NA,NA
"two-step(bic)",0.2,2500,1000,380,10,0.124785616420116,0,1,0
"two-step+refitted",0.2,2500,1000,380,10,0.0923496518672087,0,1,0
"two-step oracle",0.2,2500,1000,380,10,0.103417937071205,0,NA,NA
"two-step(bic)",0.2,2500,1000,381,10,0.0827141455368299,0,1,0
"two-step+refitted",0.2,2500,1000,381,10,0.0614409893554194,0,1,0
"two-step oracle",0.2,2500,1000,381,10,0.0700351955778024,0,NA,NA
"two-step(bic)",0.2,2500,1000,382,10,0.0994844792616536,0.00613283505071858,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,382,10,0.0701004558400046,0.0553123790934935,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,382,10,0.0705541296037688,0,NA,NA
"two-step(bic)",0.2,2500,1000,383,10,0.0941332823545165,0,1,0
"two-step+refitted",0.2,2500,1000,383,10,0.0704523619328369,0,1,0
"two-step oracle",0.2,2500,1000,383,10,0.0804952726295192,0,NA,NA
"two-step(bic)",0.2,2500,1000,384,10,0.112804964245863,0,1,0
"two-step+refitted",0.2,2500,1000,384,10,0.0818996499026682,0,1,0
"two-step oracle",0.2,2500,1000,384,10,0.0866326909471699,0,NA,NA
"two-step(bic)",0.2,2500,1000,385,10,0.0901629652359073,0,1,0
"two-step+refitted",0.2,2500,1000,385,10,0.0631182797913527,0,1,0
"two-step oracle",0.2,2500,1000,385,10,0.0609128688095039,0,NA,NA
"two-step(bic)",0.2,2500,1000,386,10,0.130221722271487,0,1,0
"two-step+refitted",0.2,2500,1000,386,10,0.0830826472482009,0,1,0
"two-step oracle",0.2,2500,1000,386,10,0.0945540948626883,0,NA,NA
"two-step(bic)",0.2,2500,1000,387,10,0.0851126296289803,0,1,0
"two-step+refitted",0.2,2500,1000,387,10,0.0788393411465083,0,1,0
"two-step oracle",0.2,2500,1000,387,10,0.0852873549423059,0,NA,NA
"two-step(bic)",0.2,2500,1000,388,10,0.106687780055851,0,1,0
"two-step+refitted",0.2,2500,1000,388,10,0.0816302114979644,0,1,0
"two-step oracle",0.2,2500,1000,388,10,0.0723486114741805,0,NA,NA
"two-step(bic)",0.2,2500,1000,389,10,0.125958983054683,0.00850068970720518,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,389,10,0.0804653793285945,0.0524751092006429,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,389,10,0.0677033951319899,0,NA,NA
"two-step(bic)",0.2,2500,1000,38,10,0.118037005734835,0.00915883338886847,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,38,10,0.0863453528133292,0.0650405646081266,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,38,10,0.0974306841173835,0,NA,NA
"two-step(bic)",0.2,2500,1000,390,10,0.103183926017105,0,1,0
"two-step+refitted",0.2,2500,1000,390,10,0.0719508590318017,0,1,0
"two-step oracle",0.2,2500,1000,390,10,0.0753806740673721,0,NA,NA
"two-step(bic)",0.2,2500,1000,391,10,0.0781618341488315,0.0199119993298519,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,391,10,0.0693850767054414,0.067584484669938,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,391,10,0.0844332821782605,0,NA,NA
"two-step(bic)",0.2,2500,1000,392,10,0.105244390703822,0,1,0
"two-step+refitted",0.2,2500,1000,392,10,0.068829358654492,0,1,0
"two-step oracle",0.2,2500,1000,392,10,0.0775274379403296,0,NA,NA
"two-step(bic)",0.2,2500,1000,393,10,0.100167777768024,0.0115167665314527,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,393,10,0.0633505962497937,0.0732127930794418,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,393,10,0.0689678610414829,0,NA,NA
"two-step(bic)",0.2,2500,1000,394,10,0.0766940389563723,0,1,0
"two-step+refitted",0.2,2500,1000,394,10,0.0627090566822224,0,1,0
"two-step oracle",0.2,2500,1000,394,10,0.0681085022853053,0,NA,NA
"two-step(bic)",0.2,2500,1000,395,10,0.121270014027475,0.0140596832872215,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,395,10,0.102954479686,0.0643083246564376,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,395,10,0.127560497544379,0,NA,NA
"two-step(bic)",0.2,2500,1000,396,10,0.157753296999337,0.0164954810698402,1,0.00202020202020202
"two-step+refitted",0.2,2500,1000,396,10,0.118755301859197,0.0666100496906815,1,0.00202020202020202
"two-step oracle",0.2,2500,1000,396,10,0.116430523985018,0,NA,NA
"two-step(bic)",0.2,2500,1000,397,10,0.111345942672634,0,1,0
"two-step+refitted",0.2,2500,1000,397,10,0.0990380127584124,0,1,0
"two-step oracle",0.2,2500,1000,397,10,0.106312567857508,0,NA,NA
"two-step(bic)",0.2,2500,1000,398,10,0.13235631004572,0,1,0
"two-step+refitted",0.2,2500,1000,398,10,0.103226574689025,0,1,0
"two-step oracle",0.2,2500,1000,398,10,0.107284030256494,0,NA,NA
"two-step(bic)",0.2,2500,1000,399,10,0.0858404789243197,0,1,0
"two-step+refitted",0.2,2500,1000,399,10,0.0787311501460198,0,1,0
"two-step oracle",0.2,2500,1000,399,10,0.0826708489897881,0,NA,NA
"two-step(bic)",0.2,2500,1000,39,10,0.0984166762484576,0,1,0
"two-step+refitted",0.2,2500,1000,39,10,0.063432814420999,0,1,0
"two-step oracle",0.2,2500,1000,39,10,0.0698297222206784,0,NA,NA
"two-step(bic)",0.2,2500,1000,3,10,0.120580208934321,0,1,0
"two-step+refitted",0.2,2500,1000,3,10,0.0800991877918811,0,1,0
"two-step oracle",0.2,2500,1000,3,10,0.0861626536956352,0,NA,NA
"two-step(bic)",0.2,2500,1000,400,10,0.0976385022702482,0,1,0
"two-step+refitted",0.2,2500,1000,400,10,0.0676760400506583,0,1,0
"two-step oracle",0.2,2500,1000,400,10,0.0535424876103336,0,NA,NA
"two-step(bic)",0.2,2500,1000,401,10,0.0884658379538064,0.0209082689565007,1,0.00101010101010101
"two-step+refitted",0.2,2500,1000,401,10,0.070518693800059,0.0489609346072265,1,0.00101010101010101
"two-step oracle",0.2,2500,1000,401,10,0.0722898683611048,0,NA,NA
"two-step(bic)",0.2,2500,1000,402,10,0.117576423302595,0,1,0
"two-step+refitted",0.2,2500,1000,402,10,0.0773572944240866,0,1,0
"two-step oracle",0.2,2500,1000,402,10,0.0842859549181801,0,NA,NA
"two-step(bic)",0.2,2500,1000,403,10,0.10019331653698,0,1,0
"two-step+refitted",0.2,2500,1000,403,10,0.0844009342737586,0,1,0
"two-step oracle",0.2,2500,1000,403,10,0.0878464797044955,0,NA,NA
"two-step(bic)",0.2,2500,1000,404,10,0.0991110905449992,0,1,0
"two-step+refitted",0.2,2500,1000,404,10,0.0920719351351521,0,1,0
"two-step oracle",0.2,2500,1000,404,10,0.100518112136675,0,NA,NA
"two-step(bic)",0.2,2500,1000,405,10,0.101631492445345,0,1,0
"two-step+refitted",0.2,2500,1000,405,10,0.089315871612695,0,1,0
"two-step oracle",0.2,2500,1000,405,10,0.101447554997168,0,NA,NA
"two-step(bic)",0.2,2500,1000,406,10,0.0858413267178834,0,1,0
"two-step+refitted",0.2,2500,1000,406,10,0.0626749494609672,0,1,0
"two-step oracle",0.2,2500,1000,406,10,0.0643058071213222,0,NA,NA
"two-step(bic)",0.2,2500,1000,407,10,0.0938494110113148,0,1,0
"two-step+refitted",0.2,2500,1000,407,10,0.071863365445766,0,1,0
"two-step oracle",0.2,2500,1000,407,10,0.0731508043428399,0,NA,NA
"two-step(bic)",0.2,2500,1000,408,10,0.0933039806738796,0,1,0
"two-step+refitted",0.2,2500,1000,408,10,0.0703161294093675,0,1,0
"two-step oracle",0.2,2500,1000,408,10,0.0783285218139515,0,NA,NA
"two-step(bic)",0.2,2500,1000,409,10,0.104388906801663,0,1,0
"two-step+refitted",0.2,2500,1000,409,10,0.0773671560374867,0,1,0
"two-step oracle",0.2,2500,1000,409,10,0.0877272936524234,0,NA,NA
"two-step(bic)",0.2,2500,1000,40,10,0.0982519083907162,0,1,0
