"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step+refitted",0.1,2500,5000,18,10,0.0618703398116479,0.153646618320991,1,0.000801603206412826
"two-step oracle",0.1,2500,5000,18,10,0.0840082747194081,0,NA,NA
"two-step",0.1,2500,5000,190,10,0.144161541988582,0.0321546517496711,1,0.0030060120240481
"two-step+refitted",0.1,2500,5000,190,10,0.124995721457749,0.24010065534701,1,0.0030060120240481
"two-step oracle",0.1,2500,5000,190,10,0.161966474262888,0,NA,NA
"two-step",0.1,2500,5000,191,10,0.107572735895176,0.0200885786597518,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,191,10,0.0939384609923131,0.163013457181071,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,191,10,0.0895100792127924,0,NA,NA
"two-step",0.1,2500,5000,192,10,0.110663802828002,0.0452533253260301,1,0.00541082164328657
"two-step+refitted",0.1,2500,5000,192,10,0.104470269956883,0.324959564983204,1,0.00541082164328657
"two-step oracle",0.1,2500,5000,192,10,0.127870276873628,0,NA,NA
"two-step",0.1,2500,5000,193,10,0.169795106513249,0.0595074923766661,1,0.00220440881763527
"two-step+refitted",0.1,2500,5000,193,10,0.126125488772121,0.26939174646804,1,0.00220440881763527
"two-step oracle",0.1,2500,5000,193,10,0.132161594782204,0,NA,NA
"two-step",0.1,2500,5000,194,10,0.123596752668075,0.0317573781313474,1,0.00240480961923848
"two-step+refitted",0.1,2500,5000,194,10,0.0887982716512521,0.245162999372347,1,0.00240480961923848
"two-step oracle",0.1,2500,5000,194,10,0.0849639716078113,0,NA,NA
"two-step",0.1,2500,5000,195,10,0.135387010902398,0.00924571723531594,1,0.00100200400801603
"two-step+refitted",0.1,2500,5000,195,10,0.123888008658103,0.161325500158434,1,0.00100200400801603
"two-step oracle",0.1,2500,5000,195,10,0.134404189694517,0,NA,NA
"two-step",0.1,2500,5000,196,10,0.11000843380442,0.0325333630460742,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,196,10,0.0768781584379253,0.202950658242814,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,196,10,0.090259815200625,0,NA,NA
"two-step",0.1,2500,5000,197,10,0.118854305888512,0.0259445471836231,1,0.00460921843687375
"two-step+refitted",0.1,2500,5000,197,10,0.120126501444665,0.248108431842471,1,0.00460921843687375
"two-step oracle",0.1,2500,5000,197,10,0.117500125304242,0,NA,NA
"two-step",0.1,2500,5000,198,10,0.150443571259292,0.0149355443772633,1,0.00160320641282565
"two-step+refitted",0.1,2500,5000,198,10,0.109974464672154,0.198467041110223,1,0.00160320641282565
"two-step oracle",0.1,2500,5000,198,10,0.133031655628492,0,NA,NA
"two-step",0.1,2500,5000,199,10,0.141305461768685,0.0452602500878949,1,0.00200400801603206
"two-step+refitted",0.1,2500,5000,199,10,0.112732498354078,0.242251897270987,1,0.00200400801603206
"two-step oracle",0.1,2500,5000,199,10,0.0906866937992438,0,NA,NA
"two-step",0.1,2500,5000,19,10,0.123637746989933,0.0396101675896978,1,0.00581162324649299
"two-step+refitted",0.1,2500,5000,19,10,0.114770677037832,0.309525431179925,1,0.00581162324649299
"two-step oracle",0.1,2500,5000,19,10,0.10024991217841,0,NA,NA
"two-step",0.1,2500,5000,1,10,0.097335987485203,0.0425595031378921,1,0.00260521042084168
"two-step+refitted",0.1,2500,5000,1,10,0.0728586783071783,0.2484966295959,1,0.00260521042084168
"two-step oracle",0.1,2500,5000,1,10,0.0994880990517679,0,NA,NA
"two-step",0.1,2500,5000,200,10,0.126157565462956,0.0498844521556052,1,0.00501002004008016
"two-step+refitted",0.1,2500,5000,200,10,0.105815069641214,0.339109315161623,1,0.00501002004008016
"two-step oracle",0.1,2500,5000,200,10,0.107289581264182,0,NA,NA
"two-step",0.1,2500,5000,201,10,0.167742947558493,0.0489471491042576,1,0.00541082164328657
"two-step+refitted",0.1,2500,5000,201,10,0.174482459359624,0.32507833574646,1,0.00541082164328657
"two-step oracle",0.1,2500,5000,201,10,0.180022123432412,0,NA,NA
"two-step",0.1,2500,5000,202,10,0.135473050631119,0.0202815874696328,1,0.00100200400801603
"two-step+refitted",0.1,2500,5000,202,10,0.111546754558748,0.150223635373277,1,0.00100200400801603
"two-step oracle",0.1,2500,5000,202,10,0.159139481555784,0,NA,NA
"two-step",0.1,2500,5000,203,10,0.159055223167418,0.028417588476449,1,0.00160320641282565
"two-step+refitted",0.1,2500,5000,203,10,0.121041118853765,0.198165945281581,1,0.00160320641282565
"two-step oracle",0.1,2500,5000,203,10,0.152307395484939,0,NA,NA
"two-step",0.1,2500,5000,204,10,0.128401509563819,0.038532939172071,1,0.00380761523046092
"two-step+refitted",0.1,2500,5000,204,10,0.110036722831717,0.277059331515092,1,0.00380761523046092
"two-step oracle",0.1,2500,5000,204,10,0.0954667544845784,0,NA,NA
"two-step",0.1,2500,5000,205,10,0.151756070609513,0.081273279678311,1,0.0104208416833667
"two-step+refitted",0.1,2500,5000,205,10,0.113632223793647,0.435614180079182,1,0.0104208416833667
"two-step oracle",0.1,2500,5000,205,10,0.165781140523981,0,NA,NA
"two-step",0.1,2500,5000,206,10,0.126055173854756,0.0981767636273015,1,0.0158316633266533
"two-step+refitted",0.1,2500,5000,206,10,0.129936745335873,0.451169771298428,1,0.0158316633266533
"two-step oracle",0.1,2500,5000,206,10,0.0955371020845922,0,NA,NA
"two-step",0.1,2500,5000,207,10,0.131691898431365,0.0125821232510408,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,207,10,0.0962466137339742,0.129087180914561,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,207,10,0.112644007083809,0,NA,NA
"two-step",0.1,2500,5000,208,10,0.0697253370832933,0.0171233622175762,1,0.00220440881763527
"two-step+refitted",0.1,2500,5000,208,10,0.0610104909033821,0.22995476914045,1,0.00220440881763527
"two-step oracle",0.1,2500,5000,208,10,0.055668585372596,0,NA,NA
"two-step",0.1,2500,5000,209,10,0.175158626938429,0.0339756973543667,1,0.00260521042084168
"two-step+refitted",0.1,2500,5000,209,10,0.139063543303422,0.259348479571921,1,0.00260521042084168
"two-step oracle",0.1,2500,5000,209,10,0.137110945669593,0,NA,NA
"two-step",0.1,2500,5000,20,10,0.108663539382384,0.0559453603934118,1,0.00721442885771543
"two-step+refitted",0.1,2500,5000,20,10,0.0859916036466544,0.347541511832983,1,0.00721442885771543
"two-step oracle",0.1,2500,5000,20,10,0.117289928720072,0,NA,NA
"two-step",0.1,2500,5000,210,10,0.120208651199874,0.0324600439903585,1,0.0030060120240481
"two-step+refitted",0.1,2500,5000,210,10,0.0895090427176077,0.219767208045007,1,0.0030060120240481
"two-step oracle",0.1,2500,5000,210,10,0.103381822769174,0,NA,NA
"two-step",0.1,2500,5000,211,10,0.137064900506794,0.0326396669010229,1,0.00220440881763527
"two-step+refitted",0.1,2500,5000,211,10,0.0887722615440815,0.213844730389768,1,0.00220440881763527
"two-step oracle",0.1,2500,5000,211,10,0.0779246150251904,0,NA,NA
"two-step",0.1,2500,5000,212,10,0.0745946871637191,0.0584714237862361,1,0.0100200400801603
"two-step+refitted",0.1,2500,5000,212,10,0.0850333816634669,0.331827402002345,1,0.0100200400801603
"two-step oracle",0.1,2500,5000,212,10,0.107069292416567,0,NA,NA
"two-step",0.1,2500,5000,213,10,0.158838037565308,0.038775637128074,1,0.00140280561122244
"two-step+refitted",0.1,2500,5000,213,10,0.125401934098899,0.214889055587227,1,0.00140280561122244
"two-step oracle",0.1,2500,5000,213,10,0.150665370408951,0,NA,NA
"two-step",0.1,2500,5000,214,10,0.149241933273872,0.0202579721933198,1,0.00220440881763527
"two-step+refitted",0.1,2500,5000,214,10,0.142513422875169,0.189862779056779,1,0.00220440881763527
"two-step oracle",0.1,2500,5000,214,10,0.173930220500495,0,NA,NA
"two-step",0.1,2500,5000,215,10,0.0823646800538749,0.0762142680188422,1,0.0100200400801603
"two-step+refitted",0.1,2500,5000,215,10,0.0999862142558441,0.393471687966552,1,0.0100200400801603
"two-step oracle",0.1,2500,5000,215,10,0.0956500131363039,0,NA,NA
"two-step",0.1,2500,5000,216,10,0.130363969559821,0.0623481637726094,1,0.00841683366733467
"two-step+refitted",0.1,2500,5000,216,10,0.118301243419551,0.35651919186078,1,0.00841683366733467
"two-step oracle",0.1,2500,5000,216,10,0.112845439480368,0,NA,NA
"two-step",0.1,2500,5000,217,10,0.15652065027058,0.0699269323093083,1,0.00901803607214429
"two-step+refitted",0.1,2500,5000,217,10,0.0994796546444709,0.401493270836561,1,0.00901803607214429
"two-step oracle",0.1,2500,5000,217,10,0.131894606001326,0,NA,NA
"two-step",0.1,2500,5000,218,10,0.122858746283099,0.0332494602362757,1,0.00340681362725451
"two-step+refitted",0.1,2500,5000,218,10,0.151809867102504,0.268835612781778,1,0.00340681362725451
"two-step oracle",0.1,2500,5000,218,10,0.1267973398858,0,NA,NA
"two-step",0.1,2500,5000,219,10,0.122737287352941,0.0325900670322078,1,0.00360721442885772
"two-step+refitted",0.1,2500,5000,219,10,0.124932428676451,0.283414833262141,1,0.00360721442885772
"two-step oracle",0.1,2500,5000,219,10,0.111717584070355,0,NA,NA
"two-step",0.1,2500,5000,21,10,0.139269207961258,0.0568259640189734,1,0.00581162324649299
"two-step+refitted",0.1,2500,5000,21,10,0.119033359922542,0.327190327297698,1,0.00581162324649299
"two-step oracle",0.1,2500,5000,21,10,0.102450125647048,0,NA,NA
"two-step",0.1,2500,5000,220,10,0.141928951351111,0.0630075204953759,1,0.00501002004008016
"two-step+refitted",0.1,2500,5000,220,10,0.144759770375677,0.311253587500381,1,0.00501002004008016
"two-step oracle",0.1,2500,5000,220,10,0.144361426795225,0,NA,NA
"two-step",0.1,2500,5000,221,10,0.0964254139732352,0.0539034679429177,1,0.00440881763527054
"two-step+refitted",0.1,2500,5000,221,10,0.0661188617112334,0.288748809575608,1,0.00440881763527054
"two-step oracle",0.1,2500,5000,221,10,0.091264765825142,0,NA,NA
"two-step",0.1,2500,5000,222,10,0.124390941068788,0.0310728742153863,1,0.00180360721442886
"two-step+refitted",0.1,2500,5000,222,10,0.0999716824220609,0.20224563068803,1,0.00180360721442886
"two-step oracle",0.1,2500,5000,222,10,0.12038447738206,0,NA,NA
"two-step",0.1,2500,5000,223,10,0.0852069628460974,0.0569343469862231,1,0.00901803607214429
"two-step+refitted",0.1,2500,5000,223,10,0.0804733546194408,0.352724324598539,1,0.00901803607214429
"two-step oracle",0.1,2500,5000,223,10,0.091448075240179,0,NA,NA
"two-step",0.1,2500,5000,224,10,0.150758116102911,0.0154651892936528,1,0.00100200400801603
"two-step+refitted",0.1,2500,5000,224,10,0.126356579548206,0.143264881051138,1,0.00100200400801603
"two-step oracle",0.1,2500,5000,224,10,0.144420163233733,0,NA,NA
"two-step",0.1,2500,5000,225,10,0.177558376722848,0.0604222095996372,1,0.00380761523046092
"two-step+refitted",0.1,2500,5000,225,10,0.169370313246166,0.311425631107619,1,0.00380761523046092
"two-step oracle",0.1,2500,5000,225,10,0.190742296312965,0,NA,NA
"two-step",0.1,2500,5000,226,10,0.129368249996691,0.0161751424679187,1,0.00140280561122244
"two-step+refitted",0.1,2500,5000,226,10,0.0979162253190393,0.183799032254009,1,0.00140280561122244
"two-step oracle",0.1,2500,5000,226,10,0.100002218592707,0,NA,NA
"two-step",0.1,2500,5000,227,10,0.164069767472742,0.0288211567441864,1,0.00100200400801603
"two-step+refitted",0.1,2500,5000,227,10,0.121042043565632,0.180275764391181,1,0.00100200400801603
"two-step oracle",0.1,2500,5000,227,10,0.140801013203681,0,NA,NA
"two-step",0.1,2500,5000,228,10,0.134501024057866,0.0639858646425351,1,0.00841683366733467
"two-step+refitted",0.1,2500,5000,228,10,0.0990408177461393,0.351228404051914,1,0.00841683366733467
"two-step oracle",0.1,2500,5000,228,10,0.0889913265449747,0,NA,NA
"two-step",0.1,2500,5000,229,10,0.113208744577804,0.0486665021144598,1,0.00480961923847695
"two-step+refitted",0.1,2500,5000,229,10,0.0979401947282279,0.306777227586585,1,0.00480961923847695
"two-step oracle",0.1,2500,5000,229,10,0.103297596422461,0,NA,NA
"two-step",0.1,2500,5000,22,10,0.148836099774697,0.0293296921239991,1,0.00260521042084168
"two-step+refitted",0.1,2500,5000,22,10,0.146776139543613,0.236182651409861,1,0.00260521042084168
"two-step oracle",0.1,2500,5000,22,10,0.159632116995892,0,NA,NA
"two-step",0.1,2500,5000,230,10,0.10184906613209,0.0577347881706541,1,0.00581162324649299
"two-step+refitted",0.1,2500,5000,230,10,0.0674296490294432,0.332760299273365,1,0.00581162324649299
"two-step oracle",0.1,2500,5000,230,10,0.0963134397489399,0,NA,NA
"two-step",0.1,2500,5000,231,10,0.130722756998855,0.0677353762811854,1,0.00581162324649299
"two-step+refitted",0.1,2500,5000,231,10,0.108722559482889,0.288700915911341,1,0.00581162324649299
"two-step oracle",0.1,2500,5000,231,10,0.109840989998895,0,NA,NA
"two-step",0.1,2500,5000,232,10,0.14384953476828,0.0206871902365842,1,0.00200400801603206
"two-step+refitted",0.1,2500,5000,232,10,0.118368988373413,0.209808569872512,1,0.00200400801603206
"two-step oracle",0.1,2500,5000,232,10,0.147405559587123,0,NA,NA
"two-step",0.1,2500,5000,233,10,0.120511179618752,0.0445014599713593,1,0.00400801603206413
"two-step+refitted",0.1,2500,5000,233,10,0.0865129681051051,0.282640261182106,1,0.00400801603206413
"two-step oracle",0.1,2500,5000,233,10,0.0907151997057548,0,NA,NA
"two-step",0.1,2500,5000,234,10,0.108798043914598,0.00422926968977314,1,0.000400801603206413
"two-step+refitted",0.1,2500,5000,234,10,0.087918959011131,0.0967149051383246,1,0.000400801603206413
"two-step oracle",0.1,2500,5000,234,10,0.0962838326163686,0,NA,NA
"two-step",0.1,2500,5000,235,10,0.153817471902268,0.0249507542790195,1,0.00100200400801603
"two-step+refitted",0.1,2500,5000,235,10,0.155421593194434,0.15304136535271,1,0.00100200400801603
"two-step oracle",0.1,2500,5000,235,10,0.190133844916746,0,NA,NA
"two-step",0.1,2500,5000,236,10,0.0851661381643859,0.0683063895689435,1,0.00841683366733467
"two-step+refitted",0.1,2500,5000,236,10,0.0795533844520871,0.354277065912454,1,0.00841683366733467
"two-step oracle",0.1,2500,5000,236,10,0.10845136766421,0,NA,NA
"two-step",0.1,2500,5000,237,10,0.110667892062658,0.0570770932375626,1,0.00981963927855711
"two-step+refitted",0.1,2500,5000,237,10,0.104133040278362,0.344888485131227,1,0.00981963927855711
"two-step oracle",0.1,2500,5000,237,10,0.109712522473176,0,NA,NA
"two-step",0.1,2500,5000,238,10,0.0914660795867513,0.0492152131889906,1,0.0062124248496994
"two-step+refitted",0.1,2500,5000,238,10,0.0833431568818049,0.315341547659616,1,0.0062124248496994
"two-step oracle",0.1,2500,5000,238,10,0.0988271046215653,0,NA,NA
"two-step",0.1,2500,5000,239,10,0.150389976026318,0.0214005502950024,1,0.00160320641282565
"two-step+refitted",0.1,2500,5000,239,10,0.13551044027924,0.194333608856512,1,0.00160320641282565
"two-step oracle",0.1,2500,5000,239,10,0.142451640501537,0,NA,NA
"two-step",0.1,2500,5000,23,10,0.111730579992225,0.0353639124238928,1,0.00220440881763527
"two-step+refitted",0.1,2500,5000,23,10,0.0929000689328794,0.21383965673956,1,0.00220440881763527
"two-step oracle",0.1,2500,5000,23,10,0.108862838673498,0,NA,NA
"two-step",0.1,2500,5000,240,10,0.146625534441289,0.0310582055867125,1,0.000801603206412826
"two-step+refitted",0.1,2500,5000,240,10,0.092631592341707,0.160009640939817,1,0.000801603206412826
"two-step oracle",0.1,2500,5000,240,10,0.0902205657461354,0,NA,NA
"two-step",0.1,2500,5000,241,10,0.114725176125541,0.0650950582236611,1,0.00721442885771543
"two-step+refitted",0.1,2500,5000,241,10,0.0942277198162474,0.346964732439723,1,0.00721442885771543
"two-step oracle",0.1,2500,5000,241,10,0.0951335490333613,0,NA,NA
"two-step",0.1,2500,5000,242,10,0.0969424900899805,0.0355208880068181,1,0.00180360721442886
"two-step+refitted",0.1,2500,5000,242,10,0.0681500679508377,0.219471904152376,1,0.00180360721442886
"two-step oracle",0.1,2500,5000,242,10,0.0701110323038943,0,NA,NA
"two-step",0.1,2500,5000,243,10,0.109372450190738,0.0261827156568363,1,0.00180360721442886
"two-step+refitted",0.1,2500,5000,243,10,0.0847232075084076,0.177460760106499,1,0.00180360721442886
"two-step oracle",0.1,2500,5000,243,10,0.0993753019958909,0,NA,NA
"two-step",0.1,2500,5000,244,10,0.090245355124081,0.0436206918894174,1,0.00521042084168337
"two-step+refitted",0.1,2500,5000,244,10,0.0556778456540913,0.297494013898513,1,0.00521042084168337
"two-step oracle",0.1,2500,5000,244,10,0.0680213799909952,0,NA,NA
"two-step",0.1,2500,5000,245,10,0.18189014915041,0.0160744387841227,1,0.00140280561122244
"two-step+refitted",0.1,2500,5000,245,10,0.129962691351819,0.199011862622923,1,0.00140280561122244
"two-step oracle",0.1,2500,5000,245,10,0.155463900094977,0,NA,NA
"two-step",0.1,2500,5000,246,10,0.106722846902651,0.0692290276155872,1,0.00781563126252505
"two-step+refitted",0.1,2500,5000,246,10,0.0934433506679711,0.325299695141437,1,0.00781563126252505
"two-step oracle",0.1,2500,5000,246,10,0.107358452211613,0,NA,NA
"two-step",0.1,2500,5000,247,10,0.100377249609557,0.089819426694891,1,0.018436873747495
"two-step+refitted",0.1,2500,5000,247,10,0.0786695538486209,0.374376401731184,1,0.018436873747495
"two-step oracle",0.1,2500,5000,247,10,0.131272981683101,0,NA,NA
"two-step",0.1,2500,5000,248,10,0.142601067108604,0.0801743391950608,1,0.00961923847695391
"two-step+refitted",0.1,2500,5000,248,10,0.117117055947367,0.422923134887844,1,0.00961923847695391
"two-step oracle",0.1,2500,5000,248,10,0.128408466796,0,NA,NA
"two-step",0.1,2500,5000,249,10,0.116056332032881,0.0650914542099381,1,0.00881763527054108
"two-step+refitted",0.1,2500,5000,249,10,0.102695477501039,0.387866350435774,1,0.00881763527054108
"two-step oracle",0.1,2500,5000,249,10,0.0819336856459425,0,NA,NA
"two-step",0.1,2500,5000,24,10,0.118791701347784,0.0394955699360492,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,24,10,0.0916232782452609,0.231134214107075,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,24,10,0.101838657042021,0,NA,NA
"two-step",0.1,2500,5000,250,10,0.113065740553759,0.0378097370384996,1,0.00180360721442886
"two-step+refitted",0.1,2500,5000,250,10,0.0515161375281713,0.209020056904471,1,0.00180360721442886
"two-step oracle",0.1,2500,5000,250,10,0.0690337649382842,0,NA,NA
"two-step",0.1,2500,5000,251,10,0.179187535317263,0.117745156947118,1,0.0158316633266533
"two-step+refitted",0.1,2500,5000,251,10,0.195185954609594,0.548744198578856,1,0.0158316633266533
"two-step oracle",0.1,2500,5000,251,10,0.196749241702509,0,NA,NA
"two-step",0.1,2500,5000,252,10,0.125910613435821,0.023370287838957,1,0.00240480961923848
"two-step+refitted",0.1,2500,5000,252,10,0.0922056073572984,0.211733755335472,1,0.00240480961923848
"two-step oracle",0.1,2500,5000,252,10,0.0985557083394562,0,NA,NA
"two-step",0.1,2500,5000,253,10,0.108772834343477,0.0480581708827102,1,0.00541082164328657
"two-step+refitted",0.1,2500,5000,253,10,0.0905814473600374,0.312446097993918,1,0.00541082164328657
"two-step oracle",0.1,2500,5000,253,10,0.0950788016797324,0,NA,NA
"two-step",0.1,2500,5000,254,10,0.114675861443804,0.0586767111378651,1,0.00641282565130261
"two-step+refitted",0.1,2500,5000,254,10,0.0897889652583717,0.31773960398371,1,0.00641282565130261
"two-step oracle",0.1,2500,5000,254,10,0.111479577788592,0,NA,NA
"two-step",0.1,2500,5000,255,10,0.118935123367231,0.0681697891502627,1,0.00841683366733467
"two-step+refitted",0.1,2500,5000,255,10,0.0918036263168151,0.346851653850045,1,0.00841683366733467
"two-step oracle",0.1,2500,5000,255,10,0.131165085964112,0,NA,NA
"two-step",0.1,2500,5000,256,10,0.123320404983955,0.0538791530057408,1,0.00501002004008016
"two-step+refitted",0.1,2500,5000,256,10,0.10346096547317,0.329038994820955,1,0.00501002004008016
"two-step oracle",0.1,2500,5000,256,10,0.119364387200447,0,NA,NA
"two-step",0.1,2500,5000,257,10,0.103006534903709,0.0363226497303728,1,0.00360721442885772
"two-step+refitted",0.1,2500,5000,257,10,0.105375836455658,0.231601489929256,1,0.00360721442885772
"two-step oracle",0.1,2500,5000,257,10,0.119895769337848,0,NA,NA
"two-step",0.1,2500,5000,258,10,0.108308031158386,0.00961947865380257,1,0.000400801603206413
"two-step+refitted",0.1,2500,5000,258,10,0.0874378101168327,0.0912475016983839,1,0.000400801603206413
"two-step oracle",0.1,2500,5000,258,10,0.091361875250955,0,NA,NA
"two-step",0.1,2500,5000,259,10,0.133533454870534,0.0125411186899986,1,0.000200400801603206
"two-step+refitted",0.1,2500,5000,259,10,0.0757237552327195,0.0821137915546121,1,0.000200400801603206
"two-step oracle",0.1,2500,5000,259,10,0.0757619092143613,0,NA,NA
"two-step",0.1,2500,5000,25,10,0.118750941654538,0.0164225160102946,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,25,10,0.10676301122599,0.172918710193423,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,25,10,0.111252923020765,0,NA,NA
"two-step",0.1,2500,5000,260,10,0.111822152308223,0.0458747596136816,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,260,10,0.0791009712815462,0.276236930668939,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,260,10,0.105243888373322,0,NA,NA
"two-step",0.1,2500,5000,261,10,0.113063772674425,0.0453890528159335,1,0.00521042084168337
"two-step+refitted",0.1,2500,5000,261,10,0.0810461333774027,0.323668509525529,1,0.00521042084168337
"two-step oracle",0.1,2500,5000,261,10,0.102520071409724,0,NA,NA
"two-step",0.1,2500,5000,262,10,0.114836705713107,0.00631102565879624,1,0.00140280561122244
"two-step+refitted",0.1,2500,5000,262,10,0.0789410735647672,0.164608337148844,1,0.00140280561122244
"two-step oracle",0.1,2500,5000,262,10,0.092558203125048,0,NA,NA
"two-step",0.1,2500,5000,263,10,0.138994513603753,0.0667828132532281,1,0.00501002004008016
"two-step+refitted",0.1,2500,5000,263,10,0.106424255485828,0.353760134624788,1,0.00501002004008016
"two-step oracle",0.1,2500,5000,263,10,0.139497426845333,0,NA,NA
"two-step",0.1,2500,5000,264,10,0.0738682902267991,0.0257524690169787,1,0.00200400801603206
"two-step+refitted",0.1,2500,5000,264,10,0.0580017634751239,0.186142514890073,1,0.00200400801603206
"two-step oracle",0.1,2500,5000,264,10,0.0705682530664175,0,NA,NA
"two-step",0.1,2500,5000,265,10,0.153526313897731,0.0421748925260681,1,0.0032064128256513
"two-step+refitted",0.1,2500,5000,265,10,0.162621811507729,0.280555114641151,1,0.0032064128256513
"two-step oracle",0.1,2500,5000,265,10,0.129149035989251,0,NA,NA
"two-step",0.1,2500,5000,266,10,0.124694300486344,0.0554417987839922,1,0.00761523046092184
"two-step+refitted",0.1,2500,5000,266,10,0.0942985764572332,0.334172224239738,1,0.00761523046092184
"two-step oracle",0.1,2500,5000,266,10,0.105957031727993,0,NA,NA
"two-step",0.1,2500,5000,267,10,0.127166584105238,0.0241005705878479,1,0.00160320641282565
"two-step+refitted",0.1,2500,5000,267,10,0.0903859616109421,0.196175852647815,1,0.00160320641282565
"two-step oracle",0.1,2500,5000,267,10,0.117504553860133,0,NA,NA
"two-step",0.1,2500,5000,268,10,0.102820128735932,0.0841429185296462,1,0.0100200400801603
"two-step+refitted",0.1,2500,5000,268,10,0.106583004891319,0.393022984907564,1,0.0100200400801603
"two-step oracle",0.1,2500,5000,268,10,0.103480928383818,0,NA,NA
"two-step",0.1,2500,5000,269,10,0.13169144835941,0.0353815167632059,1,0.0032064128256513
"two-step+refitted",0.1,2500,5000,269,10,0.113093786699222,0.257488688590736,1,0.0032064128256513
"two-step oracle",0.1,2500,5000,269,10,0.130347720880798,0,NA,NA
"two-step",0.1,2500,5000,26,10,0.121828608452379,0.0323681554369522,1,0.00400801603206413
"two-step+refitted",0.1,2500,5000,26,10,0.122840400222587,0.2881194305757,1,0.00400801603206413
"two-step oracle",0.1,2500,5000,26,10,0.124995859490073,0,NA,NA
"two-step",0.1,2500,5000,270,10,0.0927484300514534,0.064349703441485,1,0.00701402805611222
"two-step+refitted",0.1,2500,5000,270,10,0.0867590207315412,0.345534969816543,1,0.00701402805611222
"two-step oracle",0.1,2500,5000,270,10,0.0828840604320997,0,NA,NA
"two-step",0.1,2500,5000,271,10,0.0922538759215016,0.030171658344039,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,271,10,0.0769811234901599,0.245454810903996,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,271,10,0.0813972552734229,0,NA,NA
"two-step",0.1,2500,5000,272,10,0.0952737537682853,0.0545725773806456,1,0.0062124248496994
"two-step+refitted",0.1,2500,5000,272,10,0.0819494410971334,0.35119854918746,1,0.0062124248496994
"two-step oracle",0.1,2500,5000,272,10,0.0768709293524104,0,NA,NA
"two-step",0.1,2500,5000,273,10,0.113580909971014,0.0542695469378562,1,0.0094188376753507
"two-step+refitted",0.1,2500,5000,273,10,0.110837065008743,0.389925526617828,1,0.0094188376753507
"two-step oracle",0.1,2500,5000,273,10,0.1191538243643,0,NA,NA
"two-step",0.1,2500,5000,274,10,0.146212544344447,0.0400205009482373,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,274,10,0.14190165189308,0.247971436393789,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,274,10,0.170142738960547,0,NA,NA
"two-step",0.1,2500,5000,275,10,0.14177745766369,0.0346888606931172,1,0.00280561122244489
"two-step+refitted",0.1,2500,5000,275,10,0.12735071804865,0.264613705625292,1,0.00280561122244489
"two-step oracle",0.1,2500,5000,275,10,0.117118341312276,0,NA,NA
"two-step",0.1,2500,5000,276,10,0.160937880232348,0.023639779474742,1,0.0032064128256513
"two-step+refitted",0.1,2500,5000,276,10,0.141917677338162,0.257556296760973,1,0.0032064128256513
"two-step oracle",0.1,2500,5000,276,10,0.196299225371251,0,NA,NA
"two-step",0.1,2500,5000,277,10,0.124711351250138,0.0159587796031677,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,277,10,0.0834894307403198,0.172041290897715,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,277,10,0.0836945942056072,0,NA,NA
"two-step",0.1,2500,5000,278,10,0.102965220441571,0.0116379631654637,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,278,10,0.0833631855152082,0.170750022056108,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,278,10,0.0980893088596573,0,NA,NA
"two-step",0.1,2500,5000,279,10,0.126163310187479,0.0149009903818239,1,0.00120240480961924
"two-step+refitted",0.1,2500,5000,279,10,0.104606127008404,0.159731448400061,1,0.00120240480961924
"two-step oracle",0.1,2500,5000,279,10,0.115352873823953,0,NA,NA
"two-step",0.1,2500,5000,27,10,0.117771788756145,0.0445096343058365,1,0.00440881763527054
"two-step+refitted",0.1,2500,5000,27,10,0.1159155834735,0.283176791727743,1,0.00440881763527054
"two-step oracle",0.1,2500,5000,27,10,0.109172506469645,0,NA,NA
"two-step",0.1,2500,5000,280,10,0.142270015121555,0.0332662636667353,1,0.00200400801603206
"two-step+refitted",0.1,2500,5000,280,10,0.111859155696284,0.237474147523626,1,0.00200400801603206
"two-step oracle",0.1,2500,5000,280,10,0.147953288552299,0,NA,NA
"two-step",0.1,2500,5000,281,10,0.121988610798109,0.0612562978573722,1,0.00821643286573146
"two-step+refitted",0.1,2500,5000,281,10,0.116009534376323,0.350672659167631,1,0.00821643286573146
"two-step oracle",0.1,2500,5000,281,10,0.107812743881452,0,NA,NA
