"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step",0.1,3000,1000,172,10,0.174937249170725,0.0559827726513527,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,172,10,0.156971942615234,0.245415305701177,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,172,10,0.193235649532598,0,NA,NA
"two-step",0.1,3000,1000,173,10,0.13923277880763,0.0615654131522076,1,0.0393939393939394
"two-step+refitted",0.1,3000,1000,173,10,0.133872861460074,0.280197582205803,1,0.0393939393939394
"two-step oracle",0.1,3000,1000,173,10,0.131114508260698,0,NA,NA
"two-step",0.1,3000,1000,174,10,0.0861796922621011,0.0252076350212117,1,0.00707070707070707
"two-step+refitted",0.1,3000,1000,174,10,0.0649484424712199,0.152671443061242,1,0.00707070707070707
"two-step oracle",0.1,3000,1000,174,10,0.0522689699083685,0,NA,NA
"two-step",0.1,3000,1000,175,10,0.130969226278225,0.0660557430856819,1,0.0262626262626263
"two-step+refitted",0.1,3000,1000,175,10,0.11766149252533,0.254294564382845,1,0.0262626262626263
"two-step oracle",0.1,3000,1000,175,10,0.118632632778977,0,NA,NA
"two-step",0.1,3000,1000,176,10,0.066962729897127,0.0484394898188049,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,176,10,0.049945139837431,0.120707780997627,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,176,10,0.0604721032999067,0,NA,NA
"two-step",0.1,3000,1000,177,10,0.119291526229381,0.0341293965497278,1,0.0111111111111111
"two-step+refitted",0.1,3000,1000,177,10,0.0983693720641648,0.155916607447373,1,0.0111111111111111
"two-step oracle",0.1,3000,1000,177,10,0.114623584877389,0,NA,NA
"two-step",0.1,3000,1000,178,10,0.0608794017450284,0.0404389777718164,1,0.0212121212121212
"two-step+refitted",0.1,3000,1000,178,10,0.0750660983789513,0.20530807168908,1,0.0212121212121212
"two-step oracle",0.1,3000,1000,178,10,0.0656322186793213,0,NA,NA
"two-step",0.1,3000,1000,179,10,0.134215308194061,0.0056052558093587,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,179,10,0.117073082582064,0.089212939491287,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,179,10,0.121004072467127,0,NA,NA
"two-step",0.1,3000,1000,17,10,0.145320610871435,0.044335477198996,1,0.0101010101010101
"two-step+refitted",0.1,3000,1000,17,10,0.111323150846329,0.183432174457291,1,0.0101010101010101
"two-step oracle",0.1,3000,1000,17,10,0.139771203835418,0,NA,NA
"two-step",0.1,3000,1000,180,10,0.125947036659309,0.0772242667784695,1,0.0343434343434343
"two-step+refitted",0.1,3000,1000,180,10,0.140125610404452,0.29461706983298,1,0.0343434343434343
"two-step oracle",0.1,3000,1000,180,10,0.13674118997386,0,NA,NA
"two-step",0.1,3000,1000,181,10,0.0914515422028818,0.0201769158786483,1,0.0121212121212121
"two-step+refitted",0.1,3000,1000,181,10,0.0785041033021543,0.175765138887849,1,0.0121212121212121
"two-step oracle",0.1,3000,1000,181,10,0.092454467299175,0,NA,NA
"two-step",0.1,3000,1000,182,10,0.156925931154566,0.0358279769751007,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,182,10,0.141186310294927,0.207955849383581,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,182,10,0.164143935813826,0,NA,NA
"two-step",0.1,3000,1000,183,10,0.132904286527141,0.0431619054289065,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,183,10,0.128584446611374,0.233740389464014,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,183,10,0.129986892183383,0,NA,NA
"two-step",0.1,3000,1000,184,10,0.107674051568863,0.0690160424280405,1,0.0414141414141414
"two-step+refitted",0.1,3000,1000,184,10,0.0890433256636155,0.278009099922487,1,0.0414141414141414
"two-step oracle",0.1,3000,1000,184,10,0.0983971842407796,0,NA,NA
"two-step",0.1,3000,1000,185,10,0.103264868326972,0.0723708785074455,1,0.0383838383838384
"two-step+refitted",0.1,3000,1000,185,10,0.0786503454178833,0.264635427264467,1,0.0383838383838384
"two-step oracle",0.1,3000,1000,185,10,0.0731218676201293,0,NA,NA
"two-step",0.1,3000,1000,186,10,0.110490477786744,0.0892284510846941,1,0.0555555555555556
"two-step+refitted",0.1,3000,1000,186,10,0.105433247930364,0.319184060290736,1,0.0555555555555556
"two-step oracle",0.1,3000,1000,186,10,0.110827627438125,0,NA,NA
"two-step",0.1,3000,1000,187,10,0.102187824304821,0.0497117130626199,1,0.0272727272727273
"two-step+refitted",0.1,3000,1000,187,10,0.120746039197403,0.216606062299676,1,0.0272727272727273
"two-step oracle",0.1,3000,1000,187,10,0.115285335698503,0,NA,NA
"two-step",0.1,3000,1000,188,10,0.0736651358561342,0.0513170414075983,1,0.0313131313131313
"two-step+refitted",0.1,3000,1000,188,10,0.0720217119429352,0.224750503774471,1,0.0313131313131313
"two-step oracle",0.1,3000,1000,188,10,0.0788713304494723,0,NA,NA
"two-step",0.1,3000,1000,189,10,0.0960624939161862,0.0117780464982964,1,0.00606060606060606
"two-step+refitted",0.1,3000,1000,189,10,0.105734716463292,0.128174231831852,1,0.00606060606060606
"two-step oracle",0.1,3000,1000,189,10,0.10122997323734,0,NA,NA
"two-step",0.1,3000,1000,18,10,0.12416433788226,0.0348837501564069,1,0.0252525252525253
"two-step+refitted",0.1,3000,1000,18,10,0.108934494286692,0.237751848245819,1,0.0252525252525253
"two-step oracle",0.1,3000,1000,18,10,0.111874381167586,0,NA,NA
"two-step",0.1,3000,1000,190,10,0.107611761590146,0.0740675163608921,1,0.0242424242424242
"two-step+refitted",0.1,3000,1000,190,10,0.105831042903941,0.248406353523897,1,0.0242424242424242
"two-step oracle",0.1,3000,1000,190,10,0.111328718778914,0,NA,NA
"two-step",0.1,3000,1000,191,10,0.0870229026826607,0.0877318763622194,1,0.0434343434343434
"two-step+refitted",0.1,3000,1000,191,10,0.0706436980573076,0.310617626940286,1,0.0434343434343434
"two-step oracle",0.1,3000,1000,191,10,0.0955692451799327,0,NA,NA
"two-step",0.1,3000,1000,192,10,0.0773195587087425,0.0493372427281053,1,0.0242424242424242
"two-step+refitted",0.1,3000,1000,192,10,0.0741200913376128,0.199084017689576,1,0.0242424242424242
"two-step oracle",0.1,3000,1000,192,10,0.0684231711622633,0,NA,NA
"two-step",0.1,3000,1000,193,10,0.166993110824349,0.013997176263033,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,193,10,0.164357434691693,0.128106069858781,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,193,10,0.166546052528899,0,NA,NA
"two-step",0.1,3000,1000,194,10,0.0860248576067703,0.031711360295983,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,194,10,0.0780714173230988,0.156903018034966,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,194,10,0.0797055742860216,0,NA,NA
"two-step",0.1,3000,1000,195,10,0.10459889605881,0.040606360442126,1,0.0222222222222222
"two-step+refitted",0.1,3000,1000,195,10,0.105370771154309,0.198967775215594,1,0.0222222222222222
"two-step oracle",0.1,3000,1000,195,10,0.0905071303346432,0,NA,NA
"two-step",0.1,3000,1000,196,10,0.167384966927717,0.0182066899528159,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,196,10,0.168069412290803,0.162541228533535,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,196,10,0.196407844620188,0,NA,NA
"two-step",0.1,3000,1000,197,10,0.112206599302634,0.0395063803243924,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,197,10,0.107959486508186,0.180215272640074,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,197,10,0.103746941252651,0,NA,NA
"two-step",0.1,3000,1000,198,10,0.0904721280004364,0.0167464720865485,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,198,10,0.0637523393929384,0.14221827300203,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,198,10,0.0875761562959931,0,NA,NA
"two-step",0.1,3000,1000,199,10,0.129057697724078,0.019974411966709,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,199,10,0.102147606532347,0.17537110942096,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,199,10,0.108968779006744,0,NA,NA
"two-step",0.1,3000,1000,19,10,0.0980070326136728,0.0556145886497473,1,0.0323232323232323
"two-step+refitted",0.1,3000,1000,19,10,0.0924181320004322,0.239418833325955,1,0.0323232323232323
"two-step oracle",0.1,3000,1000,19,10,0.105901737361112,0,NA,NA
"two-step",0.1,3000,1000,1,10,0.0782120534426861,0.0430141513515665,1,0.0242424242424242
"two-step+refitted",0.1,3000,1000,1,10,0.084377758723963,0.201608936523562,1,0.0242424242424242
"two-step oracle",0.1,3000,1000,1,10,0.0749579692615396,0,NA,NA
"two-step",0.1,3000,1000,200,10,0.125933199096086,0.0487436440602987,1,0.0141414141414141
"two-step+refitted",0.1,3000,1000,200,10,0.115853024746968,0.178542216065406,1,0.0141414141414141
"two-step oracle",0.1,3000,1000,200,10,0.124412407824854,0,NA,NA
"two-step",0.1,3000,1000,201,10,0.120890106229155,0.0360675110902207,1,0.0101010101010101
"two-step+refitted",0.1,3000,1000,201,10,0.098548536416532,0.202097951381456,1,0.0101010101010101
"two-step oracle",0.1,3000,1000,201,10,0.0969754816162231,0,NA,NA
"two-step",0.1,3000,1000,202,10,0.102909591483608,0.0256312933129725,1,0.0111111111111111
"two-step+refitted",0.1,3000,1000,202,10,0.0829680544170077,0.147145881292178,1,0.0111111111111111
"two-step oracle",0.1,3000,1000,202,10,0.10174996035011,0,NA,NA
"two-step",0.1,3000,1000,203,10,0.104613582649115,0.0295008898515719,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,203,10,0.103316210144252,0.147961185394306,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,203,10,0.108565465615184,0,NA,NA
"two-step",0.1,3000,1000,204,10,0.110830790452841,0.0619771742669643,1,0.0404040404040404
"two-step+refitted",0.1,3000,1000,204,10,0.0844621115059611,0.28525213214262,1,0.0404040404040404
"two-step oracle",0.1,3000,1000,204,10,0.0845628434940918,0,NA,NA
"two-step",0.1,3000,1000,205,10,0.137544043282407,0.00664625498407693,1,0.00202020202020202
"two-step+refitted",0.1,3000,1000,205,10,0.110083322904074,0.0945626520810348,1,0.00202020202020202
"two-step oracle",0.1,3000,1000,205,10,0.131700634893744,0,NA,NA
"two-step",0.1,3000,1000,206,10,0.082604340036966,0.0565494594562952,1,0.0262626262626263
"two-step+refitted",0.1,3000,1000,206,10,0.0963291898447238,0.23836782055582,1,0.0262626262626263
"two-step oracle",0.1,3000,1000,206,10,0.0971163320048741,0,NA,NA
"two-step",0.1,3000,1000,207,10,0.156021164798132,0.0530550610744485,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,207,10,0.132186405872536,0.21976607520066,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,207,10,0.166575275032173,0,NA,NA
"two-step",0.1,3000,1000,208,10,0.138094594972653,0.0196480144482407,1,0.00404040404040404
"two-step+refitted",0.1,3000,1000,208,10,0.100540883135949,0.136315590497817,1,0.00404040404040404
"two-step oracle",0.1,3000,1000,208,10,0.124109808403693,0,NA,NA
"two-step",0.1,3000,1000,209,10,0.126191850677635,0.0175653037026861,1,0.00707070707070707
"two-step+refitted",0.1,3000,1000,209,10,0.105514511011851,0.146457685707321,1,0.00707070707070707
"two-step oracle",0.1,3000,1000,209,10,0.117053090907813,0,NA,NA
"two-step",0.1,3000,1000,20,10,0.112404581671097,0.0350320754949468,1,0.0181818181818182
"two-step+refitted",0.1,3000,1000,20,10,0.106844394505017,0.208427944263851,1,0.0181818181818182
"two-step oracle",0.1,3000,1000,20,10,0.113170943577287,0,NA,NA
"two-step",0.1,3000,1000,210,10,0.0497128485895874,0.0714309313237285,1,0.0373737373737374
"two-step+refitted",0.1,3000,1000,210,10,0.0565737159600884,0.223556424356856,1,0.0373737373737374
"two-step oracle",0.1,3000,1000,210,10,0.0624881556755781,0,NA,NA
"two-step",0.1,3000,1000,211,10,0.125106759462877,0.0361479095116007,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,211,10,0.0963267324598444,0.140492261188417,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,211,10,0.0919682106531658,0,NA,NA
"two-step",0.1,3000,1000,212,10,0.0890259612687004,0.0723482286877323,1,0.0484848484848485
"two-step+refitted",0.1,3000,1000,212,10,0.101666933317566,0.27353325390879,1,0.0484848484848485
"two-step oracle",0.1,3000,1000,212,10,0.0842537263924176,0,NA,NA
"two-step",0.1,3000,1000,213,10,0.0787241285187847,0.0450205643176063,1,0.0212121212121212
"two-step+refitted",0.1,3000,1000,213,10,0.0543894576164892,0.21077711785801,1,0.0212121212121212
"two-step oracle",0.1,3000,1000,213,10,0.0659214481455691,0,NA,NA
"two-step",0.1,3000,1000,214,10,0.1225040448533,0.0269176568626759,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,214,10,0.0991693759408372,0.175093377120048,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,214,10,0.0947687910325807,0,NA,NA
"two-step",0.1,3000,1000,215,10,0.118803130865588,0.0223518523236561,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,215,10,0.0936138724285357,0.165626379364755,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,215,10,0.102004411751899,0,NA,NA
"two-step",0.1,3000,1000,216,10,0.114856555035731,0.0297556550059378,1,0.0141414141414141
"two-step+refitted",0.1,3000,1000,216,10,0.106080036437983,0.199069077641829,1,0.0141414141414141
"two-step oracle",0.1,3000,1000,216,10,0.113099613936259,0,NA,NA
"two-step",0.1,3000,1000,217,10,0.10282929293021,0.0221472093246864,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,217,10,0.0785532848988421,0.14834753375203,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,217,10,0.0804349367030899,0,NA,NA
"two-step",0.1,3000,1000,218,10,0.134648480140311,0.0230279661454178,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,218,10,0.119152620527939,0.155937534230519,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,218,10,0.123500105750602,0,NA,NA
"two-step",0.1,3000,1000,219,10,0.113521992545481,0.0451778077519369,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,219,10,0.110634696034603,0.222993687413829,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,219,10,0.0901925105022853,0,NA,NA
"two-step",0.1,3000,1000,21,10,0.0822802619192663,0.0439366643824413,1,0.0131313131313131
"two-step+refitted",0.1,3000,1000,21,10,0.0684806608849053,0.189654903856912,1,0.0131313131313131
"two-step oracle",0.1,3000,1000,21,10,0.0569902248215872,0,NA,NA
"two-step",0.1,3000,1000,220,10,0.111119903876173,0.0161966916636448,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,220,10,0.0904745349041138,0.160107284280727,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,220,10,0.107244940507978,0,NA,NA
"two-step",0.1,3000,1000,221,10,0.110792576490094,0.00663147910096828,1,0.00404040404040404
"two-step+refitted",0.1,3000,1000,221,10,0.105411983053167,0.106421612713178,1,0.00404040404040404
"two-step oracle",0.1,3000,1000,221,10,0.116701218872437,0,NA,NA
"two-step",0.1,3000,1000,222,10,0.0972927457980212,0.0158063806127398,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,222,10,0.106145726396389,0.160406270359091,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,222,10,0.102703560025235,0,NA,NA
"two-step",0.1,3000,1000,223,10,0.0825890480904596,0.0431747482832676,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,223,10,0.0791922488177608,0.207593774048886,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,223,10,0.0801278156023869,0,NA,NA
"two-step",0.1,3000,1000,224,10,0.123068081361229,0.0478798124688905,1,0.0212121212121212
"two-step+refitted",0.1,3000,1000,224,10,0.119084838635321,0.227239237371504,1,0.0212121212121212
"two-step oracle",0.1,3000,1000,224,10,0.141095271308013,0,NA,NA
"two-step",0.1,3000,1000,225,10,0.13187763941316,0.0509299056964319,1,0.0353535353535354
"two-step+refitted",0.1,3000,1000,225,10,0.120889159525275,0.226678733090323,1,0.0353535353535354
"two-step oracle",0.1,3000,1000,225,10,0.123080953390817,0,NA,NA
"two-step",0.1,3000,1000,226,10,0.0614485791534208,0.051641693868015,1,0.0252525252525253
"two-step+refitted",0.1,3000,1000,226,10,0.0438387315928548,0.236990444926318,1,0.0252525252525253
"two-step oracle",0.1,3000,1000,226,10,0.0585041657319234,0,NA,NA
"two-step",0.1,3000,1000,227,10,0.136524545280471,0.0483868542646395,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,227,10,0.108189977355588,0.252274057466473,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,227,10,0.129296329663292,0,NA,NA
"two-step",0.1,3000,1000,228,10,0.0777011291028095,0.0591924106985501,1,0.0323232323232323
"two-step+refitted",0.1,3000,1000,228,10,0.0742233693653224,0.258451291424245,1,0.0323232323232323
"two-step oracle",0.1,3000,1000,228,10,0.0811232534454803,0,NA,NA
"two-step",0.1,3000,1000,229,10,0.0947249709468248,0.0217080697608835,1,0.00606060606060606
"two-step+refitted",0.1,3000,1000,229,10,0.0917649153014123,0.138637882074861,1,0.00606060606060606
"two-step oracle",0.1,3000,1000,229,10,0.0866918838891071,0,NA,NA
"two-step",0.1,3000,1000,22,10,0.124939464484233,0.00148704371392839,1,0.00101010101010101
"two-step+refitted",0.1,3000,1000,22,10,0.108183318826511,0.0573350671733018,1,0.00101010101010101
"two-step oracle",0.1,3000,1000,22,10,0.107913325490791,0,NA,NA
"two-step",0.1,3000,1000,230,10,0.136743834078546,0.058915036918469,1,0.0373737373737374
"two-step+refitted",0.1,3000,1000,230,10,0.119217396482781,0.260946307066061,1,0.0373737373737374
"two-step oracle",0.1,3000,1000,230,10,0.115698234654882,0,NA,NA
"two-step",0.1,3000,1000,231,10,0.116417491470107,0.0675128760102783,1,0.0252525252525253
"two-step+refitted",0.1,3000,1000,231,10,0.108075398725036,0.264874292977288,1,0.0252525252525253
"two-step oracle",0.1,3000,1000,231,10,0.076668805361983,0,NA,NA
"two-step",0.1,3000,1000,232,10,0.109156157476896,0.0349517081435951,1,0.0161616161616162
"two-step+refitted",0.1,3000,1000,232,10,0.104640153085667,0.213375627952489,1,0.0161616161616162
"two-step oracle",0.1,3000,1000,232,10,0.0925811332465294,0,NA,NA
"two-step",0.1,3000,1000,233,10,0.110821774427471,0.0921175955346735,1,0.0656565656565657
"two-step+refitted",0.1,3000,1000,233,10,0.100458817477682,0.31891408485892,1,0.0656565656565657
"two-step oracle",0.1,3000,1000,233,10,0.127714153729544,0,NA,NA
"two-step",0.1,3000,1000,234,10,0.0622291737523244,0.0206643035714743,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,234,10,0.0549396280936192,0.125920766434896,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,234,10,0.0773806430840586,0,NA,NA
"two-step",0.1,3000,1000,235,10,0.113622301332657,0.0475530780098419,1,0.0313131313131313
"two-step+refitted",0.1,3000,1000,235,10,0.0957900116291361,0.256720667274912,1,0.0313131313131313
"two-step oracle",0.1,3000,1000,235,10,0.0864819348159856,0,NA,NA
"two-step",0.1,3000,1000,236,10,0.14256185366429,0.0399000674809483,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,236,10,0.127585595494581,0.221363355246493,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,236,10,0.138784858538622,0,NA,NA
"two-step",0.1,3000,1000,237,10,0.0612469429869188,0.0167336221030831,1,0.00707070707070707
"two-step+refitted",0.1,3000,1000,237,10,0.0595116324634406,0.137733461725837,1,0.00707070707070707
"two-step oracle",0.1,3000,1000,237,10,0.0644052635892472,0,NA,NA
"two-step",0.1,3000,1000,238,10,0.126130487345874,0.053417870591168,1,0.0303030303030303
"two-step+refitted",0.1,3000,1000,238,10,0.125549140707504,0.237055314665633,1,0.0303030303030303
"two-step oracle",0.1,3000,1000,238,10,0.150480322173882,0,NA,NA
"two-step",0.1,3000,1000,239,10,0.0850360796566713,0.0414983491871139,1,0.0171717171717172
"two-step+refitted",0.1,3000,1000,239,10,0.105934260639052,0.205692788362204,1,0.0171717171717172
"two-step oracle",0.1,3000,1000,239,10,0.115283076357182,0,NA,NA
"two-step",0.1,3000,1000,23,10,0.141890561803485,0.0488828762650521,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,23,10,0.123463247991607,0.221023801920358,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,23,10,0.124096118788403,0,NA,NA
"two-step",0.1,3000,1000,240,10,0.127354382472038,0.0212685759984739,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,240,10,0.113134350850509,0.127115867109944,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,240,10,0.139331349131059,0,NA,NA
"two-step",0.1,3000,1000,241,10,0.118874869805298,0.0538595152678285,1,0.0373737373737374
"two-step+refitted",0.1,3000,1000,241,10,0.115184968565366,0.29406082301791,1,0.0373737373737374
"two-step oracle",0.1,3000,1000,241,10,0.119192525572741,0,NA,NA
"two-step",0.1,3000,1000,242,10,0.0888104820004628,0.0379945417459352,1,0.0131313131313131
"two-step+refitted",0.1,3000,1000,242,10,0.0710825379556953,0.193979457061184,1,0.0131313131313131
"two-step oracle",0.1,3000,1000,242,10,0.0765054358117398,0,NA,NA
"two-step",0.1,3000,1000,243,10,0.147124352150197,0.0322774815848571,1,0.00909090909090909
"two-step+refitted",0.1,3000,1000,243,10,0.121655329245294,0.178612141776293,1,0.00909090909090909
"two-step oracle",0.1,3000,1000,243,10,0.153191359757779,0,NA,NA
"two-step",0.1,3000,1000,244,10,0.143074399822704,0.0280058022762308,1,0.00202020202020202
"two-step+refitted",0.1,3000,1000,244,10,0.105699321785892,0.0987241178726385,1,0.00202020202020202
"two-step oracle",0.1,3000,1000,244,10,0.140100706841706,0,NA,NA
"two-step",0.1,3000,1000,245,10,0.114718570430118,0.0370228018647159,1,0.0232323232323232
"two-step+refitted",0.1,3000,1000,245,10,0.117078946433194,0.226863339257458,1,0.0232323232323232
"two-step oracle",0.1,3000,1000,245,10,0.12010391834484,0,NA,NA
"two-step",0.1,3000,1000,246,10,0.0738437248566802,0.0898871114784925,1,0.0303030303030303
"two-step+refitted",0.1,3000,1000,246,10,0.0575713493569916,0.295347873991014,1,0.0303030303030303
"two-step oracle",0.1,3000,1000,246,10,0.0571488516642641,0,NA,NA
"two-step",0.1,3000,1000,247,10,0.138233980020513,0.0401225316471857,1,0.0222222222222222
"two-step+refitted",0.1,3000,1000,247,10,0.116277190666121,0.22179048280299,1,0.0222222222222222
"two-step oracle",0.1,3000,1000,247,10,0.126910749782963,0,NA,NA
"two-step",0.1,3000,1000,248,10,0.113135516349363,0.0173210792169532,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,248,10,0.0775981366541041,0.128127205767691,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,248,10,0.0857342513278029,0,NA,NA
"two-step",0.1,3000,1000,249,10,0.147512868335392,0.00493234704481582,1,0.00404040404040404
"two-step+refitted",0.1,3000,1000,249,10,0.122541597621614,0.108055288469609,1,0.00404040404040404
"two-step oracle",0.1,3000,1000,249,10,0.130922202129094,0,NA,NA
"two-step",0.1,3000,1000,24,10,0.131896308655534,0.025591553747355,1,0.00707070707070707
"two-step+refitted",0.1,3000,1000,24,10,0.11583343278281,0.159592940315658,1,0.00707070707070707
"two-step oracle",0.1,3000,1000,24,10,0.122895905109396,0,NA,NA
"two-step",0.1,3000,1000,250,10,0.115409703089316,0.0526176087617577,1,0.0323232323232323
"two-step+refitted",0.1,3000,1000,250,10,0.114125306338909,0.244257631398475,1,0.0323232323232323
"two-step oracle",0.1,3000,1000,250,10,0.110002464242521,0,NA,NA
"two-step",0.1,3000,1000,251,10,0.129489420383194,0.0406630227888055,1,0.0111111111111111
"two-step+refitted",0.1,3000,1000,251,10,0.118060536195929,0.167496489295866,1,0.0111111111111111
"two-step oracle",0.1,3000,1000,251,10,0.112471866935058,0,NA,NA
"two-step",0.1,3000,1000,252,10,0.11365290066046,0.056417598947176,1,0.0101010101010101
"two-step+refitted",0.1,3000,1000,252,10,0.0989325316115949,0.21151739926371,1,0.0101010101010101
"two-step oracle",0.1,3000,1000,252,10,0.121958485672678,0,NA,NA
"two-step",0.1,3000,1000,253,10,0.138367168902105,0.0724249227624843,1,0.0272727272727273
"two-step+refitted",0.1,3000,1000,253,10,0.1157606960217,0.264575648477372,1,0.0272727272727273
"two-step oracle",0.1,3000,1000,253,10,0.129828652329292,0,NA,NA
"two-step",0.1,3000,1000,254,10,0.146044302279332,0.0294514490169546,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,254,10,0.141579086961046,0.10553391632954,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,254,10,0.133361192361603,0,NA,NA
"two-step",0.1,3000,1000,255,10,0.112370044770695,0.00790974776616339,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,255,10,0.0997934188600319,0.0873367744448577,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,255,10,0.116387039651422,0,NA,NA
"two-step",0.1,3000,1000,256,10,0.0818282962807966,0.0559278281110281,1,0.0323232323232323
"two-step+refitted",0.1,3000,1000,256,10,0.0689131793294902,0.312156815734678,1,0.0323232323232323
"two-step oracle",0.1,3000,1000,256,10,0.0648065624901716,0,NA,NA
"two-step",0.1,3000,1000,257,10,0.103297395872233,0.072954192628083,1,0.0434343434343434
"two-step+refitted",0.1,3000,1000,257,10,0.0897126767306946,0.279589661932188,1,0.0434343434343434
"two-step oracle",0.1,3000,1000,257,10,0.0977433584964329,0,NA,NA
"two-step",0.1,3000,1000,258,10,0.121983401727289,0.0296227680309271,1,0.0141414141414141
"two-step+refitted",0.1,3000,1000,258,10,0.106836830315439,0.224651381149368,1,0.0141414141414141
"two-step oracle",0.1,3000,1000,258,10,0.10415846865461,0,NA,NA
"two-step",0.1,3000,1000,259,10,0.130304965058858,0.0247637043803409,1,0.0121212121212121
"two-step+refitted",0.1,3000,1000,259,10,0.11529209046994,0.18226303411504,1,0.0121212121212121
"two-step oracle",0.1,3000,1000,259,10,0.116429479209148,0,NA,NA
"two-step",0.1,3000,1000,25,10,0.0759584558411067,0.0371322286365448,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,25,10,0.0690035912294605,0.220956939043323,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,25,10,0.0728359147912565,0,NA,NA
"two-step",0.1,3000,1000,260,10,0.149609098614829,0.00456768921304255,1,0.00101010101010101
"two-step+refitted",0.1,3000,1000,260,10,0.11019100614258,0.0636913294171382,1,0.00101010101010101
"two-step oracle",0.1,3000,1000,260,10,0.13401464494392,0,NA,NA
"two-step",0.1,3000,1000,261,10,0.114350838209019,0.0304162051840105,1,0.0111111111111111
"two-step+refitted",0.1,3000,1000,261,10,0.0831776254292459,0.190170396609705,1,0.0111111111111111
"two-step oracle",0.1,3000,1000,261,10,0.0938806844747377,0,NA,NA
"two-step",0.1,3000,1000,262,10,0.126727467224679,0.0447602070610021,1,0.0232323232323232
"two-step+refitted",0.1,3000,1000,262,10,0.129824337974773,0.221292567884498,1,0.0232323232323232
"two-step oracle",0.1,3000,1000,262,10,0.118711111835249,0,NA,NA
"two-step",0.1,3000,1000,263,10,0.133834220115684,0.0109295043683871,1,0.00404040404040404
"two-step+refitted",0.1,3000,1000,263,10,0.125467302915137,0.120821847152224,1,0.00404040404040404
"two-step oracle",0.1,3000,1000,263,10,0.133559790099355,0,NA,NA
"two-step",0.1,3000,1000,264,10,0.138359718500366,0.0225751530567803,1,0.00606060606060606
