"Method","alpha","n","p","seed","s","est_error","est_error_FP","TPR","FPR"
"two-step oracle",0.2,2500,1000,49,10,0.0453140338469281,0,NA,NA
"two-step",0.2,2500,1000,4,10,0.0951327289153433,0.0366503066437344,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,4,10,0.0856426966428669,0.172431109592301,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,4,10,0.0839252158351353,0,NA,NA
"two-step",0.2,2500,1000,500,10,0.081882901500685,0.0458055395010975,1,0.0282828282828283
"two-step+refitted",0.2,2500,1000,500,10,0.0612894052027913,0.224344366292343,1,0.0282828282828283
"two-step oracle",0.2,2500,1000,500,10,0.0677635014565267,0,NA,NA
"two-step",0.2,2500,1000,50,10,0.112077294730874,0.0192007555390748,1,0.00909090909090909
"two-step+refitted",0.2,2500,1000,50,10,0.0961673733355237,0.131866949782901,1,0.00909090909090909
"two-step oracle",0.2,2500,1000,50,10,0.0912909412345134,0,NA,NA
"two-step",0.2,2500,1000,51,10,0.15318695700985,0.0293732446201033,1,0.0171717171717172
"two-step+refitted",0.2,2500,1000,51,10,0.101596065330474,0.191531791337466,1,0.0171717171717172
"two-step oracle",0.2,2500,1000,51,10,0.075299512589621,0,NA,NA
"two-step",0.2,2500,1000,52,10,0.108022772000365,0.033143229238027,1,0.0151515151515152
"two-step+refitted",0.2,2500,1000,52,10,0.0840819897733293,0.173659095554634,1,0.0151515151515152
"two-step oracle",0.2,2500,1000,52,10,0.081243065211636,0,NA,NA
"two-step",0.2,2500,1000,53,10,0.111327419652645,0.0281456943760708,1,0.0232323232323232
"two-step+refitted",0.2,2500,1000,53,10,0.0876049176202348,0.1804329266178,1,0.0232323232323232
"two-step oracle",0.2,2500,1000,53,10,0.0986849004509507,0,NA,NA
"two-step",0.2,2500,1000,54,10,0.0859293463719642,0.0450181398345057,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,54,10,0.0578414309046531,0.203943075709762,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,54,10,0.0468711020492699,0,NA,NA
"two-step",0.2,2500,1000,55,10,0.10627407126343,0.0433993294300904,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,55,10,0.0888521834370032,0.207677991799052,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,55,10,0.1115697736026,0,NA,NA
"two-step",0.2,2500,1000,56,10,0.0732818532693875,0.0647343875437761,1,0.0606060606060606
"two-step+refitted",0.2,2500,1000,56,10,0.044370096461282,0.263068115120313,1,0.0606060606060606
"two-step oracle",0.2,2500,1000,56,10,0.0414400341135865,0,NA,NA
"two-step",0.2,2500,1000,57,10,0.101710983583207,0.0339082557510238,1,0.0161616161616162
"two-step+refitted",0.2,2500,1000,57,10,0.0647185998424509,0.174741437440315,1,0.0161616161616162
"two-step oracle",0.2,2500,1000,57,10,0.0670423280690754,0,NA,NA
"two-step",0.2,2500,1000,58,10,0.0918979011232443,0.0490305808984878,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,58,10,0.0793206907528673,0.229538160935188,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,58,10,0.0754676020418134,0,NA,NA
"two-step",0.2,2500,1000,59,10,0.0764885593495788,0.0405913666541999,1,0.0131313131313131
"two-step+refitted",0.2,2500,1000,59,10,0.0469825388332648,0.158684944229375,1,0.0131313131313131
"two-step oracle",0.2,2500,1000,59,10,0.0555179808817194,0,NA,NA
"two-step",0.2,2500,1000,5,10,0.101499622558429,0.0349203645915558,1,0.0272727272727273
"two-step+refitted",0.2,2500,1000,5,10,0.0790267102664585,0.18890117039888,1,0.0272727272727273
"two-step oracle",0.2,2500,1000,5,10,0.082166592147652,0,NA,NA
"two-step",0.2,2500,1000,60,10,0.106474504787279,0.0307562943560974,1,0.0191919191919192
"two-step+refitted",0.2,2500,1000,60,10,0.071981550624508,0.19157125065593,1,0.0191919191919192
"two-step oracle",0.2,2500,1000,60,10,0.0806213188168486,0,NA,NA
"two-step",0.2,2500,1000,61,10,0.10237520957147,0.0278073151160596,1,0.0191919191919192
"two-step+refitted",0.2,2500,1000,61,10,0.0765304940580275,0.167171789697491,1,0.0191919191919192
"two-step oracle",0.2,2500,1000,61,10,0.0814127567671646,0,NA,NA
"two-step",0.2,2500,1000,62,10,0.0671046963802382,0.0516869653198059,1,0.0404040404040404
"two-step+refitted",0.2,2500,1000,62,10,0.0563316213036052,0.222517774836053,1,0.0404040404040404
"two-step oracle",0.2,2500,1000,62,10,0.0552915833920185,0,NA,NA
"two-step",0.2,2500,1000,63,10,0.113434136659068,0.021960321437918,1,0.0141414141414141
"two-step+refitted",0.2,2500,1000,63,10,0.0773489402600535,0.165682111157873,1,0.0141414141414141
"two-step oracle",0.2,2500,1000,63,10,0.0647234750941571,0,NA,NA
"two-step",0.2,2500,1000,64,10,0.159026084118411,0.0356856055022321,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,64,10,0.106016289102226,0.188893644524698,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,64,10,0.115897206868603,0,NA,NA
"two-step",0.2,2500,1000,65,10,0.100319696745733,0.0543523834135146,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,65,10,0.0603243590280638,0.218995020053739,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,65,10,0.0635579062304874,0,NA,NA
"two-step",0.2,2500,1000,66,10,0.0632827906518148,0.0711765144661601,1,0.0424242424242424
"two-step+refitted",0.2,2500,1000,66,10,0.045981582097025,0.273361683957017,1,0.0424242424242424
"two-step oracle",0.2,2500,1000,66,10,0.0436524088265591,0,NA,NA
"two-step",0.2,2500,1000,67,10,0.0609325923914417,0.0518582864675822,1,0.0232323232323232
"two-step+refitted",0.2,2500,1000,67,10,0.0395798761074483,0.192068149617091,1,0.0232323232323232
"two-step oracle",0.2,2500,1000,67,10,0.0494985625565108,0,NA,NA
"two-step",0.2,2500,1000,68,10,0.092702737437123,0.0195024332267813,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,68,10,0.0459367044408557,0.172397790452474,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,68,10,0.0465503714442754,0,NA,NA
"two-step",0.2,2500,1000,69,10,0.121030625327609,0.021259016648112,1,0.00909090909090909
"two-step+refitted",0.2,2500,1000,69,10,0.0836388243255066,0.149197168066668,1,0.00909090909090909
"two-step oracle",0.2,2500,1000,69,10,0.099277983480049,0,NA,NA
"two-step",0.2,2500,1000,6,10,0.083044364449884,0.0577791531311117,1,0.0606060606060606
"two-step+refitted",0.2,2500,1000,6,10,0.0557489137450814,0.270878103017231,1,0.0606060606060606
"two-step oracle",0.2,2500,1000,6,10,0.0596431506678512,0,NA,NA
"two-step",0.2,2500,1000,70,10,0.107921548921865,0.0509884960461425,1,0.0353535353535354
"two-step+refitted",0.2,2500,1000,70,10,0.0947135435010121,0.227119201104418,1,0.0353535353535354
"two-step oracle",0.2,2500,1000,70,10,0.098414421161775,0,NA,NA
"two-step",0.2,2500,1000,71,10,0.139285984912992,0.0281657022020788,1,0.00606060606060606
"two-step+refitted",0.2,2500,1000,71,10,0.086751494271462,0.126323685870046,1,0.00606060606060606
"two-step oracle",0.2,2500,1000,71,10,0.10975543427318,0,NA,NA
"two-step",0.2,2500,1000,72,10,0.0952937133065671,0.0226220170575951,1,0.0111111111111111
"two-step+refitted",0.2,2500,1000,72,10,0.0557241933843411,0.141756348105243,1,0.0111111111111111
"two-step oracle",0.2,2500,1000,72,10,0.0601696149954222,0,NA,NA
"two-step",0.2,2500,1000,73,10,0.0812976925352615,0.0662664223272644,1,0.0444444444444444
"two-step+refitted",0.2,2500,1000,73,10,0.0567466857222615,0.235547609579154,1,0.0444444444444444
"two-step oracle",0.2,2500,1000,73,10,0.0575911554189089,0,NA,NA
"two-step",0.2,2500,1000,74,10,0.0923496108637009,0.0590880520958311,1,0.0282828282828283
"two-step+refitted",0.2,2500,1000,74,10,0.0654390679240043,0.253181318877888,1,0.0282828282828283
"two-step oracle",0.2,2500,1000,74,10,0.061338235991683,0,NA,NA
"two-step",0.2,2500,1000,75,10,0.0871702022666891,0.0530383667396307,1,0.0373737373737374
"two-step+refitted",0.2,2500,1000,75,10,0.0477062562722438,0.227409518563157,1,0.0373737373737374
"two-step oracle",0.2,2500,1000,75,10,0.0457753346965393,0,NA,NA
"two-step",0.2,2500,1000,76,10,0.0744585321981408,0.0287731896107769,1,0.0202020202020202
"two-step+refitted",0.2,2500,1000,76,10,0.0501090323230473,0.159100304914673,1,0.0202020202020202
"two-step oracle",0.2,2500,1000,76,10,0.0516672077889897,0,NA,NA
"two-step",0.2,2500,1000,77,10,0.102050636307009,0.0248610215596246,1,0.0171717171717172
"two-step+refitted",0.2,2500,1000,77,10,0.0834627500773829,0.167879772995133,1,0.0171717171717172
"two-step oracle",0.2,2500,1000,77,10,0.0907317904660881,0,NA,NA
"two-step",0.2,2500,1000,78,10,0.0955573934989899,0.0804897756101302,1,0.0535353535353535
"two-step+refitted",0.2,2500,1000,78,10,0.0755882197887603,0.312115625089542,1,0.0535353535353535
"two-step oracle",0.2,2500,1000,78,10,0.0821486349238012,0,NA,NA
"two-step",0.2,2500,1000,79,10,0.11490301815585,0.0361426574096676,1,0.0121212121212121
"two-step+refitted",0.2,2500,1000,79,10,0.054603376445344,0.168272427861673,1,0.0121212121212121
"two-step oracle",0.2,2500,1000,79,10,0.032959019041253,0,NA,NA
"two-step",0.2,2500,1000,7,10,0.0652741256090549,0.0418138006819598,1,0.0333333333333333
"two-step+refitted",0.2,2500,1000,7,10,0.0390235730084554,0.232631555198996,1,0.0333333333333333
"two-step oracle",0.2,2500,1000,7,10,0.0478141110923522,0,NA,NA
"two-step",0.2,2500,1000,80,10,0.109274000261553,0.0442408560593969,1,0.0252525252525253
"two-step+refitted",0.2,2500,1000,80,10,0.080506082302615,0.226196165949029,1,0.0252525252525253
"two-step oracle",0.2,2500,1000,80,10,0.0764603680821153,0,NA,NA
"two-step",0.2,2500,1000,81,10,0.0946295400581852,0.0142321115384907,1,0.00606060606060606
"two-step+refitted",0.2,2500,1000,81,10,0.0554856419462645,0.124524126359958,1,0.00606060606060606
"two-step oracle",0.2,2500,1000,81,10,0.0636684975272583,0,NA,NA
"two-step",0.2,2500,1000,82,10,0.0916851234573981,0.0290049324200055,1,0.0212121212121212
"two-step+refitted",0.2,2500,1000,82,10,0.0647884782526788,0.193948269690235,1,0.0212121212121212
"two-step oracle",0.2,2500,1000,82,10,0.0647582667226768,0,NA,NA
"two-step",0.2,2500,1000,83,10,0.0942581994421068,0.00793141150983191,1,0.00303030303030303
"two-step+refitted",0.2,2500,1000,83,10,0.0696211207313785,0.0769421539093711,1,0.00303030303030303
"two-step oracle",0.2,2500,1000,83,10,0.0572449729488968,0,NA,NA
"two-step",0.2,2500,1000,84,10,0.107581392916932,0.104469030337577,1,0.0676767676767677
"two-step+refitted",0.2,2500,1000,84,10,0.078073229389384,0.335054149382644,1,0.0676767676767677
"two-step oracle",0.2,2500,1000,84,10,0.0721784965427394,0,NA,NA
"two-step",0.2,2500,1000,85,10,0.0886035582731984,0.0782741290546691,1,0.0797979797979798
"two-step+refitted",0.2,2500,1000,85,10,0.0479115133455265,0.295082400180187,1,0.0797979797979798
"two-step oracle",0.2,2500,1000,85,10,0.0559755035545379,0,NA,NA
"two-step",0.2,2500,1000,86,10,0.0879268222582707,0.0444031090591491,1,0.0343434343434343
"two-step+refitted",0.2,2500,1000,86,10,0.0536308431299982,0.224532301633172,1,0.0343434343434343
"two-step oracle",0.2,2500,1000,86,10,0.0607289030277735,0,NA,NA
"two-step",0.2,2500,1000,87,10,0.134771603518648,0.0468056770392595,1,0.0272727272727273
"two-step+refitted",0.2,2500,1000,87,10,0.0918154775168365,0.2323901620464,1,0.0272727272727273
"two-step oracle",0.2,2500,1000,87,10,0.0891882993252398,0,NA,NA
"two-step",0.2,2500,1000,88,10,0.0997722316830268,0.0472794993874449,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,88,10,0.0848218821952685,0.219053687090424,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,88,10,0.0847208125740375,0,NA,NA
"two-step",0.2,2500,1000,89,10,0.102709901582187,0.0342296594160722,1,0.0262626262626263
"two-step+refitted",0.2,2500,1000,89,10,0.0686374327651385,0.205855311840908,1,0.0262626262626263
"two-step oracle",0.2,2500,1000,89,10,0.0749429099407972,0,NA,NA
"two-step",0.2,2500,1000,8,10,0.102053486068905,0.0523059422647365,1,0.0393939393939394
"two-step+refitted",0.2,2500,1000,8,10,0.0705655685402257,0.24780999062564,1,0.0393939393939394
"two-step oracle",0.2,2500,1000,8,10,0.062246400878376,0,NA,NA
"two-step",0.2,2500,1000,90,10,0.0653469694234393,0.0433910021773562,1,0.0272727272727273
"two-step+refitted",0.2,2500,1000,90,10,0.057008828955006,0.187801265109987,1,0.0272727272727273
"two-step oracle",0.2,2500,1000,90,10,0.0573046501475917,0,NA,NA
"two-step",0.2,2500,1000,91,10,0.114764445485753,0.0203705745249815,1,0.0181818181818182
"two-step+refitted",0.2,2500,1000,91,10,0.071314955590863,0.19253239650599,1,0.0181818181818182
"two-step oracle",0.2,2500,1000,91,10,0.066961449101079,0,NA,NA
"two-step",0.2,2500,1000,92,10,0.0837658089769564,0.0450130710462265,1,0.0464646464646465
"two-step+refitted",0.2,2500,1000,92,10,0.0740377746750171,0.252954353976385,1,0.0464646464646465
"two-step oracle",0.2,2500,1000,92,10,0.0674167860989014,0,NA,NA
"two-step",0.2,2500,1000,93,10,0.0640969171597957,0.0227326723083399,1,0.0171717171717172
"two-step+refitted",0.2,2500,1000,93,10,0.0528001157926041,0.163576235953917,1,0.0171717171717172
"two-step oracle",0.2,2500,1000,93,10,0.0549372517250194,0,NA,NA
"two-step",0.2,2500,1000,94,10,0.0903732259968914,0.0300285695584647,1,0.0171717171717172
"two-step+refitted",0.2,2500,1000,94,10,0.0335803957929935,0.16986760411179,1,0.0171717171717172
"two-step oracle",0.2,2500,1000,94,10,0.0390853717294497,0,NA,NA
"two-step",0.2,2500,1000,95,10,0.10183498611498,0.0856972208151002,1,0.0505050505050505
"two-step+refitted",0.2,2500,1000,95,10,0.0961379877648526,0.288079697078085,1,0.0505050505050505
"two-step oracle",0.2,2500,1000,95,10,0.0949678193097436,0,NA,NA
"two-step",0.2,2500,1000,96,10,0.0986664377278156,0.0324454035311338,1,0.0191919191919192
"two-step+refitted",0.2,2500,1000,96,10,0.0570278887569701,0.169241582124074,1,0.0191919191919192
"two-step oracle",0.2,2500,1000,96,10,0.0616043766281276,0,NA,NA
"two-step",0.2,2500,1000,97,10,0.112957453904952,0.041468496693879,1,0.0323232323232323
"two-step+refitted",0.2,2500,1000,97,10,0.0629271324546667,0.246910936766185,1,0.0323232323232323
"two-step oracle",0.2,2500,1000,97,10,0.0706080949303189,0,NA,NA
"two-step",0.2,2500,1000,98,10,0.107448036568319,0.0546503531152736,1,0.0242424242424242
"two-step+refitted",0.2,2500,1000,98,10,0.0646572863355594,0.223654376684201,1,0.0242424242424242
"two-step oracle",0.2,2500,1000,98,10,0.0738004821621788,0,NA,NA
"two-step",0.2,2500,1000,99,10,0.111817717541518,0.0398198470580004,1,0.0272727272727273
"two-step+refitted",0.2,2500,1000,99,10,0.0882711781953478,0.211091484897524,1,0.0272727272727273
"two-step oracle",0.2,2500,1000,99,10,0.0833092398204883,0,NA,NA
"two-step",0.2,2500,1000,9,10,0.0769034925136047,0.0641282046653664,1,0.0535353535353535
"two-step+refitted",0.2,2500,1000,9,10,0.0641070192100899,0.25285678546263,1,0.0535353535353535
"two-step oracle",0.2,2500,1000,9,10,0.0664373307904658,0,NA,NA
"two-step",0.1,3000,1000,100,10,0.114902939798682,0.0600110437842211,1,0.0353535353535354
"two-step+refitted",0.1,3000,1000,100,10,0.100595678283051,0.285820668493508,1,0.0353535353535354
"two-step oracle",0.1,3000,1000,100,10,0.100793877051828,0,NA,NA
"two-step",0.1,3000,1000,101,10,0.10952195090739,0.0124402352584491,1,0.00808080808080808
"two-step+refitted",0.1,3000,1000,101,10,0.0961456973485145,0.122242759618906,1,0.00808080808080808
"two-step oracle",0.1,3000,1000,101,10,0.0974058504495658,0,NA,NA
"two-step",0.1,3000,1000,102,10,0.117757541366465,0.00222010430049511,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,102,10,0.0890770375283646,0.0932280370373783,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,102,10,0.0826716606049869,0,NA,NA
"two-step",0.1,3000,1000,103,10,0.105569886948532,0.0411609041069996,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,103,10,0.0787286521451064,0.220416514775092,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,103,10,0.0609133588622302,0,NA,NA
"two-step",0.1,3000,1000,104,10,0.0817912091895901,0.0575694908176104,1,0.0474747474747475
"two-step+refitted",0.1,3000,1000,104,10,0.0516196544484844,0.274209083194999,1,0.0474747474747475
"two-step oracle",0.1,3000,1000,104,10,0.0719935997522489,0,NA,NA
"two-step",0.1,3000,1000,105,10,0.0927043201386234,0.0859171214281145,1,0.0626262626262626
"two-step+refitted",0.1,3000,1000,105,10,0.0635769903797586,0.334358311157266,1,0.0626262626262626
"two-step oracle",0.1,3000,1000,105,10,0.0592713455060837,0,NA,NA
"two-step",0.1,3000,1000,106,10,0.134989623380146,0.0412049805860984,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,106,10,0.0864355680802558,0.219755291265212,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,106,10,0.105848850700937,0,NA,NA
"two-step",0.1,3000,1000,107,10,0.0901422993081738,0.0429607517160486,1,0.0323232323232323
"two-step+refitted",0.1,3000,1000,107,10,0.0641453424689818,0.228543049073183,1,0.0323232323232323
"two-step oracle",0.1,3000,1000,107,10,0.065729888285123,0,NA,NA
"two-step",0.1,3000,1000,108,10,0.115172302979553,0.0517650312495758,1,0.0333333333333333
"two-step+refitted",0.1,3000,1000,108,10,0.0826367245642583,0.276442312857256,1,0.0333333333333333
"two-step oracle",0.1,3000,1000,108,10,0.0865120143627591,0,NA,NA
"two-step",0.1,3000,1000,109,10,0.113850097632758,0.0415820514645683,1,0.0242424242424242
"two-step+refitted",0.1,3000,1000,109,10,0.0865629736995184,0.216571613542577,1,0.0242424242424242
"two-step oracle",0.1,3000,1000,109,10,0.0835461691045557,0,NA,NA
"two-step",0.1,3000,1000,10,10,0.101339190995334,0.0477338710672525,1,0.0292929292929293
"two-step+refitted",0.1,3000,1000,10,10,0.0552886349199639,0.238227459284515,1,0.0292929292929293
"two-step oracle",0.1,3000,1000,10,10,0.047033171384307,0,NA,NA
"two-step",0.1,3000,1000,110,10,0.102722181333142,0.0309341944010417,1,0.0131313131313131
"two-step+refitted",0.1,3000,1000,110,10,0.0573925093860828,0.189523496965175,1,0.0131313131313131
"two-step oracle",0.1,3000,1000,110,10,0.0523442354700837,0,NA,NA
"two-step",0.1,3000,1000,111,10,0.0987120303283436,0.0433573761163405,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,111,10,0.0801664730161921,0.197926671934574,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,111,10,0.089275279600827,0,NA,NA
"two-step",0.1,3000,1000,112,10,0.11822759902392,0.0589750170553769,1,0.0383838383838384
"two-step+refitted",0.1,3000,1000,112,10,0.10778773969829,0.269913048495293,1,0.0383838383838384
"two-step oracle",0.1,3000,1000,112,10,0.102184827838919,0,NA,NA
"two-step",0.1,3000,1000,113,10,0.134661388715923,0.0210518558835819,1,0.0121212121212121
"two-step+refitted",0.1,3000,1000,113,10,0.0858541262735881,0.168055246496875,1,0.0121212121212121
"two-step oracle",0.1,3000,1000,113,10,0.086670001335041,0,NA,NA
"two-step",0.1,3000,1000,114,10,0.101025520852295,0.052916823883197,1,0.0232323232323232
"two-step+refitted",0.1,3000,1000,114,10,0.0700349016730789,0.234091724440041,1,0.0232323232323232
"two-step oracle",0.1,3000,1000,114,10,0.0722498437576202,0,NA,NA
"two-step",0.1,3000,1000,115,10,0.0939751649691486,0.0461231049582561,1,0.0272727272727273
"two-step+refitted",0.1,3000,1000,115,10,0.0563967083039482,0.258229993066439,1,0.0272727272727273
"two-step oracle",0.1,3000,1000,115,10,0.0587296077244418,0,NA,NA
"two-step",0.1,3000,1000,116,10,0.122000395811095,0.036102140929161,1,0.0151515151515152
"two-step+refitted",0.1,3000,1000,116,10,0.096810403153334,0.183401214939892,1,0.0151515151515152
"two-step oracle",0.1,3000,1000,116,10,0.0960595869863233,0,NA,NA
"two-step",0.1,3000,1000,117,10,0.0802459711363926,0.0399100096844548,1,0.0242424242424242
"two-step+refitted",0.1,3000,1000,117,10,0.0474747930665965,0.222408210768105,1,0.0242424242424242
"two-step oracle",0.1,3000,1000,117,10,0.0591907722551721,0,NA,NA
"two-step",0.1,3000,1000,118,10,0.124908194785646,0.111232259775222,1,0.0848484848484849
"two-step+refitted",0.1,3000,1000,118,10,0.0974656918022788,0.39220109703412,1,0.0848484848484849
"two-step oracle",0.1,3000,1000,118,10,0.115137136746785,0,NA,NA
"two-step",0.1,3000,1000,119,10,0.0906496254421304,0.0336380069505089,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,119,10,0.0384954988971852,0.198863861814215,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,119,10,0.0387051829964086,0,NA,NA
"two-step",0.1,3000,1000,11,10,0.115589567094101,0.072374612103585,1,0.0535353535353535
"two-step+refitted",0.1,3000,1000,11,10,0.125861703238916,0.288224930650406,1,0.0535353535353535
"two-step oracle",0.1,3000,1000,11,10,0.103356939405585,0,NA,NA
"two-step",0.1,3000,1000,120,10,0.0865243689101225,0.0588054463342913,1,0.0414141414141414
"two-step+refitted",0.1,3000,1000,120,10,0.0915917418617206,0.251621280766048,1,0.0414141414141414
"two-step oracle",0.1,3000,1000,120,10,0.0875213416955759,0,NA,NA
"two-step",0.1,3000,1000,121,10,0.10299105395649,0.0857752433572333,1,0.0555555555555556
"two-step+refitted",0.1,3000,1000,121,10,0.0883553873824329,0.328922279174733,1,0.0555555555555556
"two-step oracle",0.1,3000,1000,121,10,0.0629519327641789,0,NA,NA
"two-step",0.1,3000,1000,122,10,0.109544918674467,0.0513062075381299,1,0.0272727272727273
"two-step+refitted",0.1,3000,1000,122,10,0.0782057226296566,0.245978157388079,1,0.0272727272727273
"two-step oracle",0.1,3000,1000,122,10,0.0933581731775819,0,NA,NA
"two-step",0.1,3000,1000,123,10,0.0892033651513188,0.0651683561697672,1,0.0424242424242424
"two-step+refitted",0.1,3000,1000,123,10,0.0684744323536052,0.280345417770154,1,0.0424242424242424
"two-step oracle",0.1,3000,1000,123,10,0.0688204463730995,0,NA,NA
"two-step",0.1,3000,1000,124,10,0.0989411178215862,0.023647621557724,1,0.0131313131313131
"two-step+refitted",0.1,3000,1000,124,10,0.0571256216882954,0.178074853510641,1,0.0131313131313131
"two-step oracle",0.1,3000,1000,124,10,0.0719559976922541,0,NA,NA
"two-step",0.1,3000,1000,125,10,0.114126911127523,0.0273172926831132,1,0.0101010101010101
"two-step+refitted",0.1,3000,1000,125,10,0.0762803994704249,0.157546748963759,1,0.0101010101010101
"two-step oracle",0.1,3000,1000,125,10,0.0767083750070891,0,NA,NA
"two-step",0.1,3000,1000,126,10,0.118611466060572,0.0992910493695118,1,0.0858585858585859
"two-step+refitted",0.1,3000,1000,126,10,0.0889257668275193,0.36346670605475,1,0.0858585858585859
"two-step oracle",0.1,3000,1000,126,10,0.0841127461470463,0,NA,NA
"two-step",0.1,3000,1000,127,10,0.122268993747505,0.0088995347004188,1,0.00303030303030303
"two-step+refitted",0.1,3000,1000,127,10,0.0614736750882419,0.0820841894564928,1,0.00303030303030303
"two-step oracle",0.1,3000,1000,127,10,0.0683812344392425,0,NA,NA
"two-step",0.1,3000,1000,128,10,0.119010581237813,0.0548109969873109,1,0.0212121212121212
"two-step+refitted",0.1,3000,1000,128,10,0.0901500751821661,0.233333081744632,1,0.0212121212121212
"two-step oracle",0.1,3000,1000,128,10,0.0840537042966027,0,NA,NA
"two-step",0.1,3000,1000,129,10,0.110178309010388,0.0442188639160905,1,0.0313131313131313
"two-step+refitted",0.1,3000,1000,129,10,0.0773564713402966,0.234463899199363,1,0.0313131313131313
"two-step oracle",0.1,3000,1000,129,10,0.0893941924213837,0,NA,NA
"two-step",0.1,3000,1000,12,10,0.11914281372416,0.0751831574633999,1,0.0535353535353535
"two-step+refitted",0.1,3000,1000,12,10,0.105933339842299,0.308374047015433,1,0.0535353535353535
"two-step oracle",0.1,3000,1000,12,10,0.100189461236803,0,NA,NA
"two-step",0.1,3000,1000,130,10,0.11034378383294,0.0399418437401338,1,0.0181818181818182
"two-step+refitted",0.1,3000,1000,130,10,0.0830949802599934,0.209874773920486,1,0.0181818181818182
"two-step oracle",0.1,3000,1000,130,10,0.0841306211180942,0,NA,NA
"two-step",0.1,3000,1000,131,10,0.122935268475636,0.0472159644306707,1,0.0202020202020202
"two-step+refitted",0.1,3000,1000,131,10,0.115629724773223,0.227491220865214,1,0.0202020202020202
"two-step oracle",0.1,3000,1000,131,10,0.123840400516857,0,NA,NA
"two-step",0.1,3000,1000,132,10,0.149491720485789,0.087995668999339,1,0.0505050505050505
"two-step+refitted",0.1,3000,1000,132,10,0.102353203472977,0.345167812008982,1,0.0505050505050505
"two-step oracle",0.1,3000,1000,132,10,0.108059488028551,0,NA,NA
"two-step",0.1,3000,1000,133,10,0.132404489888452,0.0826474595988525,1,0.0626262626262626
"two-step+refitted",0.1,3000,1000,133,10,0.0984030047544051,0.318684425161369,1,0.0626262626262626
"two-step oracle",0.1,3000,1000,133,10,0.0912918824726705,0,NA,NA
"two-step",0.1,3000,1000,134,10,0.113097779575857,0.073330545794615,1,0.0434343434343434
"two-step+refitted",0.1,3000,1000,134,10,0.0961171901613792,0.329629436485764,1,0.0434343434343434
"two-step oracle",0.1,3000,1000,134,10,0.0918796926598392,0,NA,NA
"two-step",0.1,3000,1000,135,10,0.135671929327482,0.0805106471836273,1,0.0464646464646465
"two-step+refitted",0.1,3000,1000,135,10,0.0982732920236309,0.322928403439373,1,0.0464646464646465
"two-step oracle",0.1,3000,1000,135,10,0.093329533205853,0,NA,NA
"two-step",0.1,3000,1000,136,10,0.0901792035083704,0.0587480104375372,1,0.0373737373737374
"two-step+refitted",0.1,3000,1000,136,10,0.0691300820743729,0.276252904370708,1,0.0373737373737374
"two-step oracle",0.1,3000,1000,136,10,0.0600428783563538,0,NA,NA
"two-step",0.1,3000,1000,137,10,0.156729459282679,0.0499120074318887,1,0.0191919191919192
"two-step+refitted",0.1,3000,1000,137,10,0.100684683378752,0.237375888433704,1,0.0191919191919192
"two-step oracle",0.1,3000,1000,137,10,0.110851311467208,0,NA,NA
"two-step",0.1,3000,1000,138,10,0.137952972473533,0.0344844778023639,1,0.0111111111111111
"two-step+refitted",0.1,3000,1000,138,10,0.114863773340052,0.182387627546318,1,0.0111111111111111
"two-step oracle",0.1,3000,1000,138,10,0.11151708096374,0,NA,NA
"two-step",0.1,3000,1000,139,10,0.103733891001476,0.00265827298424525,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,139,10,0.0718336134781005,0.102523510968476,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,139,10,0.0715907964361805,0,NA,NA
"two-step",0.1,3000,1000,13,10,0.107183689089961,0.019882116172668,1,0.00505050505050505
"two-step+refitted",0.1,3000,1000,13,10,0.0942923835847121,0.105615392514367,1,0.00505050505050505
"two-step oracle",0.1,3000,1000,13,10,0.0874144899592172,0,NA,NA
"two-step",0.1,3000,1000,140,10,0.140219579190781,0.0968051015357819,1,0.0444444444444444
"two-step+refitted",0.1,3000,1000,140,10,0.0999233420040246,0.334991379269714,1,0.0444444444444444
